kdrama_id,title,year,director,screenwriter,country,type,tot_eps,duration,start_dt,end_dt,aired_on,org_net,content_rt,synopsis,rank,pop,korean_title
fa66edaa18174140a493953f362adb82,All of Us Are Dead,2022,['Lee Jae Gyoo'],['Chun Sung Il'],South Korea,Drama,12,3720.0,"Jan 28, 2022","Jan 28, 2022",Friday,Netflix,18+ Restricted (violence & profanity),"A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.(Source: Netflix)~~ Adapted from the webtoon ""All of Us Are Dead"" (지금 우리 학교는) by Joo Dong Geun (주동근). ",509,94,지금 우리 학교는
f5200918b21242488d216fb819b3a25a,Yeokkeuni Season 3,2022,,,South Korea,Drama,7,960.0,2022-01-25,2023-02-23,Tuesday,,Not Yet Rated,,56012,99999,여끄니 시즌3
d98c2e5fd8994b9f98c4aece701173ef,Color Rush Season 2,2022,,,South Korea,Drama,8,900.0,"Jan 21, 2022","Jan 21, 2022",Friday,LINE TV Viki,15+ - Teens 15 or older,"Choi Yeon Woo is a high school student and a “mono” – a person who sees the world only in a dull and lifeless black and white. But for every mono, there is a “probe” – a kind of soulmate who allows the mono to see the world in vivid color. Yeon Woo’s probe was a boy named Yoo Han, and the two developed a beautiful friendship that blossomed into romance. But as their relationship intensified, mysterious goings-on suddenly got very unpleasant for Yeon Woo, who eventually found that Yoo Han had disappeared, with his mother also vanishing.Yeon Woo vows to do whatever it takes to track down his “probe” and his mother. A classmate named Se Hyun learns of Yeon Woo’s quest and resolves to help and protect him – as a close friendship develops between the two students. But Se Hyun hides a secret, and Yeon Woo could be about to discover the truth… Meanwhile, Yeon Woo is not alone – other monos are nearer than he might think, including a female mono who is looking for her own probe. And a TV producer is also on the scene, hoping to get to the bottom of the mono-probe mystery!(Source: Viki)~~ Adapted from the web novel ""Color Rush"" (컬러 러쉬) by Se Sang (세상).",8132,964,컬러 러쉬 2
2823d3b541494c7aa0714ecf3e703092,"No, Thank You Season 2",2022,['Lee Kwang Young'],,South Korea,Drama,12,1200.0,2022-01-08,2022-03-26,Saturday,Daum Kakao TV,15+ - Teens 15 or older,"Min Sa Rin has adapted herself to the role of a daughter-in-law and her life is going relatively smoothly. She gets involved in an unexpected case.(Source: Asianwiki)~~ Adapted from the webcomic ""Myeoneuragi"" (며느라기) by Soo Shin Ji (수신지). ",43224,10867,며느라기 시즌2
9c3a434980b3438ba14350273b945888,Tracer,2022,['Lee Seung Young'],['Kim Hyun Jung'],South Korea,Drama,8,3600.0,2022-01-07,2022-01-29,"Friday, Saturday",MBC,15+ - Teens 15 or older,"Hwang Dong Joo is the chief of taxation division 5 at the National Tax Service. He works hard to trace money that is hidden from the tax service. His team includes Seo Hye Young, who has a bright personality, and his boss is Oh Young.Meanwhile, In Tae Joon is the director of a regional tax office. He is an ambitious man who has earned his way to the top through corrupt and illegal actions, all the while maintaining his cocky attitude.(Source: AsianWiki, Soompi)",2554,2088,트레이서
96451ecbc55f41fe92dd8895e23669f1,Behind Cut,2021,['Han Woo Im'],,South Korea,Drama,8,900.0,2021-12-28,2022-01-19,"Tuesday, Wednesday",,15+ - Teens 15 or older,"Ki Jin is a budding fashion design student who dreams big: He wants to become a world-famous clothing designer. But the journey to the top of South Korea’s fashion tree is not an easy one, and he is struggling to find the right path. One day, on the street, he bumps into Yeong Woo, an ever-optimistic part-time delivery worker. Even though it seems everyone he knows has formulated a grand plan about how their future will unfurl, Yeong Woo doesn’t have a dream. While all others are in a rush to get somewhere in life, it seems that his own life is stuck in first gear.Although things have got off to a decidedly shaky start for Ki Jin and Yeong Woo, they start to develop a fondness for one another, and start to wonder if their seemingly opposing blend of determinedness and acceptance could be a case of “opposites attract.” But when a leading model named Lee Bin arrives on the scene, things get complicated. He starts to develop a crush on Ki Jin. Could this development spell the end for the fledgling romance between Ki Jin and Yeong Woo?(Source: Viki)",8575,1006,비하인드 컷
24bf8376461b4faf866d65bb3e3ff71d,Time of Memory,2021,,,South Korea,Drama,20,600.0,2021-12-28,2022-01-01,,,Not Yet Rated,"On the outside it may seem like Jung Woo Jin has everything a person could ever possibly want. With his natural talent, unparalleled looks, and a quick wit, he has become the nation’s fastest rising star. Whatever he touches is guaranteed to become the next big hit, making Woo Jin something of a national phenomenon. But behind this glittering exterior there lies a deeply hidden secret. Afflicted by a disease which makes him remember everything, Woo Jin is constantly bombarded by memories and emotions from the past.Unable to escape the moments in his life he’d give anything to be able to forget, Woo Jin lives in a hellish nightmare that stretches on forever. Unable to escape the past, Woo Jin is intrigued when he happens to cross paths with a woman who seems to be afflicted with an unusual condition of her own. Unable to remember anything that happened more than a month ago, Do Hae Soo lives her life from one moment to the next. With no way to remember anything that has happened in the past, Hae Soo has no choice but to live her life constantly moving forward. Intrigued by a woman who can’t ever seem to remember him, Woo Jin finds himself wanting to know more about her. Finding ways to be near her, Woo Jin and Hae Soo draw ever closer; but what future could they possibly have together when she never remembers and he never forgets?(Source: Viki)",8336,6733,기억의 시간
4e193e1d5b064215a45d83cac4ff91c2,Best Mistake Season 3,2021,,,South Korea,Drama,16,1500.0,2021-12-27,2022-02-17,"Tuesday, Thursday",vLive,15+ - Teens 15 or older,"The new season will take place in a college setting, showing the growth and romance of young people as they prepare to enter the real world.",7249,3177,일진에게 반했을 때
67cc937e9a6245e6ac31e0ffeb8f2442,Love & Wish,2021,,['Han Yoon Sun'],South Korea,Drama,9,960.0,2021-12-24,2021-12-25,"Friday, Saturday",Daum Kakao TV,15+ - Teens 15 or older,"Son Da Eun, 17, is the youngest of three sisters. From an early age, she and her sisters would spend their time reading romance-themed comics and novels, and Son Da Eun would spend her nights dreaming of finding true love. Her family moves to the South Korean capital, Seoul, and she finds herself living next door to a handsome high schooler named Kim Seung Hyu. He is charming and attractive, and she feels that perhaps he might be her first true love.When she discovers that Kim Seung Hyu is actually her new classmate at the high school, she has just transferred to, and everything seems to be falling into place. Surely, she thinks, this is fate, and nothing could stand in the way of love now. But as she starts to get to know him better and settles into life at her new school, she realizes that he is holding something back from her: He has been the victim of cruel and vindictive school bullying that has left him emotionally vulnerable. Can love conquer all, or will the demons of his past derail their fledgling romance?(Source: Viki)~~ Adapted from the webtoon series ""Love & Wish"" (러브 앤 위시) written and illustrated by Inae.",4525,2650,星汉灿烂
fc2b4039d942494c935fc90ee0536b02,The Silent Sea,2021,['Choi Hang Yong'],['Park Eun Kyo'],South Korea,Drama,8,3000.0,"Dec 24, 2021","Dec 24, 2021",Friday,Netflix,15+ - Teens 15 or older,"Set in the future, when the planet suffers from a lack of water and food caused by desertification. Yoon Jae is a soldier for the space agency. He is selected for a team, including Ji An, to travel to the moon. A scientist joins the mission to recover mysterious samples from an abandoned lunar space station, where an accident killed everyone including her sister.(Source: AsianWiki; Netflix) ",1562,387,고요의 바다
aed49509650b42a08fbbec07058dcdee,Tinted With You,2021,['Ra Ha Na'],,South Korea,Drama,8,720.0,2021-12-23,2022-01-14,"Thursday, Friday",Viki,13+ - Teens 13 or older,"In Korea’s feudal past, deposed Crown Prince Lee Heon was forced into exile when his cruel older brother usurped the throne. His sibling plans to permanently secure his position, leaving Lee Heon fearing for his life at every turn.  Lee Heon has one ally, Geum, his loyal, kind-hearted guard. Flash forward to the modern-day, where art is high school student Eun Ho’s entire world. He accepts a commission to complete an unfinished canvas despite its mysterious vibe. Inexplicably drawn into the distant past, he meets Lee Heon, with whom he forms a close and romantic bond. Becoming restless, the acting king desires to murder the exiled Crown Prince. Eun Ho now understands that he may be Lee Heon’s best – if not sole – chance of survival.(Source: Viki)",7475,773,물들여
82a15be2e80146edb2dcf37fa8424bc4,The One and Only,2021,['Oh Hyun Jong'],['Moon Jung Min'],South Korea,Drama,16,4200.0,2021-12-20,2022-02-08,"Monday, Tuesday",jTBC,15+ - Teens 15 or older,"When Pyo In Sook was a child, her parents abandoned her with her grandmother who raised her. Her life has never been easy or comfortable. She now works at a public bathhouse scrubbing customer's bodies. Her defense mechanism is to not express her feelings to other people. One day, a doctor tells her she has a terminal illness and will die soon. Even coming face-to-face with her own mortality, In Sook remains emotionless. She begins receiving care at a hospice and meets two women with lives very different from her own: Seong Mi Do, a social media influencer, and Kang Se Yeon, an ordinary housewife who feels lonely and taken for granted. One rainy day, In Sook meets Min Woo Cheon, a contract killer who works at a private detective office. Woo Cheon's cool exterior masks a deep sadness. Each of the three women decides to end the life of one person who has done them wrong before they die, but in becoming friends, their anger begins to subside. When In Sook and Woo Cheon develop feelings for each other, though, she begins to rethink her plans.(Source: VIKI, AsianWiki)",2704,942,원 & 온리
b91a02a9a2124ea48216d02da3251940,Wanna Sleepover Season 2,2021,,,South Korea,Drama,9,600.0,2021-12-19,2022-02-13,Sunday,,Not Yet Rated,,60838,99999,여기서 자고 갈래 시즌2
f20e575db39b4c13ac91663142bde442,Pumpkin Time,2021,['Kang Min Gu'],,South Korea,Drama,10,1200.0,2021-12-17,2021-12-18,"Friday, Saturday",Daum Kakao TV,13+ - Teens 13 or older,"Growing up, Kang Tae Joo and Shin Hae Won were practically inseparable. The best of friends, the two elementary school boys shared a fanatic love of baseball and enjoyed nothing more than spending their time utterly immersed in the game. Though Tae Joo and Hae Won believed they would be together forever, fate decided it had other plans. After his parents announce he is moving to the United States, Tae Joo has no choice but to say goodbye to Hae Won. Despondent over being forced to leave his best friend behind, Tae Joo is determined to someday see Hae Won again. As the years pass, Tae Joo never gives up hope of being reunited with his childhood friend. As suddenly as he once had to say goodbye, Tae Joo now finds himself back in Korea where he wastes no time in searching for his best friend. Tracking Hae Won down, Tae Joo is shocked beyond words to discover that his childhood best friend is now a high school girl! Will this unexpected switch change their relationship forever?(Source: Viki)~~ Adapted from the webtoon ""Pumpkin Time"" (펌킨타임) by Gaedarae (개다래).",4513,4129,펌킨타임
8043422b7f334b54bac043acc99c8e74,The World of My 17 Season 2,2021,,,South Korea,Drama,10,1500.0,2021-12-15,2022-01-14,"Wednesday, Friday",Naver TV Cast vLive,Not Yet Rated,"""18 years old, will Na Ri have her first love?"" First love, dream, friendship. The world of the girls' first 18, a sweet and sour story.(Source: Naver) ",3902,3819,소녀의 세계 시즌2
e8df05a7221b4a119e67460d4fea756f,Midnight Thriller,2021,"['Yoo Young Sun', 'Park Sun Jae', 'Lim Kyeong Taek']",,South Korea,Drama,3,6300.0,"Dec  9, 2021","Dec  9, 2021",Thursday,Genie TV,Not Yet Rated,"An anthology about 'disappearance'.> Story 1 : ""Friendly Police"" (친절한 경찰) [Director: Lim Kyung Taek (임경택)]The story is about Ah Rin, a novelist in her 20s who moves into a new neighborhood where she meets police officer Kim, the only one who believes in what she says as she's been sensing strange things happening in her house.> Story 2 : ""Follower"" (팔로워) [Director: Park Seon Jae (박선재)]The story of Yeon Hee, who appears to be having a happily married life but is actually experiencing domestic violence. Little by little, Yeon Hee begins to fall into danger when posts suggesting self-harm are posted on the SNS account that impersonates hers.> Story 3 : ""Supermodel"" (수퍼모델) [Director: Yoo Young Sun (유영선)]The story of Ji Eun, a supermodel who instantly becomes a murder suspect. When she receives a phone call, she leaves the living room and comes back to a brutally dead boyfriend. Ji Eun is trapped after following a mysterious voice and abandoning the dead body in a bunker somewhere in the forest.(Source: HanCinema)",42267,15980,미드나잇 스릴러
2f4e0303ef434cdf9f5ff951cc4f5e74,Our Beloved Summer,2021,['Kim Yoon Jin'],['Lee Na Eun'],South Korea,Drama,16,3600.0,2021-12-06,2022-01-25,"Monday, Tuesday",Netflix SBS,15+ - Teens 15 or older,"Years after filming a viral documentary in high school, two bickering ex-lovers get pulled back in front of the camera — and into each other's lives. Choi Woong seems naive and a free-spirited man, but he wants to have something for the first time in his life. For that, he shows what he holds in his mind. Kook Yeon Soo aimed to become the top student at her school, but she is now an adult who lives fiercely, adapting to her reality.(Source: Netflix, AsianWiki)~~ Inspired by the webtoon “Our Beloved Summer” (그 해 우리는 - 초여름이 좋아!) by Lee Naeun (이나은) and Han Kyoung Chal (한경찰) which is a prequel story that depicts their high school days 10 years before drama timeline. It is a different perspective from their past including how they first met, grew on each other and fell in love with each other. The webtoon has a story that doesn't show up in drama sequel.",226,83,그해 우리는
64df363d37ac4999b831e22c409d47c7,Friend and Kiss,2021,,,South Korea,Drama,2,360.0,"Nov 25, 2021","Nov 25, 2021",,,Not Yet Rated,Yeo Bin had a dream that Young Jae confessed to her while carrying someone on his back but why does it seem so real?(Source: Youtube) ,47324,13069,친구와 키스
60a1650ce01c4dd6b1e6aa1e35af1bd8,School 2021,2021,['Kim Min Tae'],"['Dong Hee Seon', 'Jo Ah Ra']",South Korea,Drama,16,3780.0,2021-11-24,2022-01-13,"Wednesday, Thursday",KBS2 Viki,15+ - Teens 15 or older,"""School 2021"" is the story of students attending a specialized high school and seeking their ambitions, rather than going off to college. It will delve into how these students learn about love, friendship, true passions, and growing up in an intense environment.Kong Ki Joon is a hardworking student who assumes work and school simultaneously. He is a person who loses his 11-year-old dream of taekwondo due to injury and is unsure of knowing what to do. Jung Young Joo is a transfer student with a hidden story and a past connection to Kong Ki Joon. Jin Ji Won, a confident high school girl with a solid dream, confidently communicates her opinion though she is in conflict with her mother about going to college. Kang Seo Young is a gifted student who is preparing, by herself, for college entrance exams. She is aiming to enter one of the top five universities in Korea.Lee Kang Hoon is a teacher who values a work-life balance. He gradually grows along with his students. Koo Mi Hee is the chairman of the board. Lee Jae Hee is the twin sister of Lee Jae Hyuk. She is a quiet person and strives to make many new changes. Lee Jae Hyuk is Lee Jae Hee's twin. Unlike Jae Hee, Jae Hyuk is the person who receives support from the foundation.(Source: Soompi, Joynews24, xports news; Edited by: Bethany and DyingtobeinKorea at MyDramaList)",2375,628,학교 2021
67c7b25ff0e24f6b9c9ec541aef469ed,Hellbound,2021,,['Choi Gyu Seok'],South Korea,Drama,6,3000.0,"Nov 19, 2021","Nov 19, 2021",Friday,Netflix,18+ Restricted (violence & profanity),"A story about otherworldly beings who appear out of nowhere to issue a decree and condemn individuals to hell. These supernatural events cause great mayhem and enable the religious group The New Truth to grow in influence. A few people, however, become suspicious about its activities and begin investigating its involvement in mysterious events.(Source: IMDb)~~ Adapted from the webcomic ""Hellbound"" (지옥) written by Yeon Sang Ho (연상호) and illustrated by Choi Kyu Seok (최규석).",5294,364,지옥
53471a6aa3d64aa0a7df416050b2f338,Part-time Mello,2021,,['Baek Seung Hwa'],South Korea,Drama,12,1500.0,2021-11-17,2021-12-23,"Wednesday, Thursday",,15+ - Teens 15 or older,"Seul Mi gets a part-time job at 'Sol&Pub' after giving up on becoming a civil servant.She dreams of new experiences and romance, but instead, unexpected things happen…From her coworkers that don't get along to a selfish manager that dumps his mistakes on someone else!Incompatible chemistry part-time job romance between opposites begin(Source: KOK TV) ",5912,5964,파트타임 멜로
c7bbfe6ecb624f4e93acb9eef4004a6a,The Red Sleeve,2021,"['Jung Ji In', 'Song Yeon Hwa']",['Jung Hae Ri'],South Korea,Drama,17,4800.0,2021-11-12,2022-01-01,"Friday, Saturday",MBC Viki,15+ - Teens 15 or older,"In Korea during the second half of the 1700s, Yi San is an aloof and perfection-loving young prince. His father’s killing haunts him, although it leaves him in the position to take the throne once his grandfather – the cruel and ruthless current king responsible for Yi San’s father’s death – dies. He has resolved to become a benevolent monarch who will reform the law when he eventually takes the throne, but the way his father was killed has scarred him emotionally.At court, he meets a young woman named Sung Deok Im. Yi San falls in love with her and tries to convince her to become his official concubine. But Sung Deok Im is strong-willed and free-spirited. She is also intelligent enough to understand that becoming a royal consort to the future king is a prestigious role, but one that would restrict her freedom and likely bring her little in the way of joy. But Yi San’s love for Sung Deok Im is true, and she starts to understand that forming a union with him could ultimately benefit his troubled realm.(Source: Viki)~~ Adapted from the novel ""The Sleeve's Red Cuff"" (옷소매 붉은 끝동) by Kang Mi Kang (강미강).",119,281,옷소매 붉은 끝동
acb0ec089c554c189f2998a6d40419af,Armored Saurus,2021,,,South Korea,Drama,25,1800.0,2021-11-04,2022-04-28,Thursday,,13+ - Teens 13 or older,"Armored Saurus is a series about JIN, a boy with a destiny. A destiny to pilot the invincible RED DRAGON, a weaponized T-Rex. Together, boy and Armored Saurus lead the battle against invading forces of fully-mechanized extraterrestrial dinosaurs bent on destroying Earth!(Source: WelCon) ",99999,99999,용갑합체 아머드사우루스
3bf69b7f86da4a83ad9837bac0094463,Dr. Brain,2021,,['Ko Yeong Jae'],South Korea,Drama,6,3600.0,2021-11-04,2021-12-10,Friday,,15+ - Teens 15 or older,"An emotional journey that follows a brain scientist who is obsessive about figuring out new technologies to access the consciousness and memories of the brain. His life goes sideways when his family falls victim to a mysterious accident, and he uses his skills to access memories from his wife’s brain to piece together the mystery of what actually happened to his family and why.(Source: MyDramaList)~~ Adapted from the webtoon ""Dr. Brain"" (Dr. 브레인)  by Hong Jac Ga (홍작가).",2458,2068,Dr.브레인
9e64314639724112823941650158142e,Moebius: The Veil,2021,,,South Korea,Drama,2,3300.0,2021-10-29,2021-10-30,"Friday, Saturday",MBC,18+ Restricted (violence & profanity),"The story of when Agent Seo Soo Yeon, who returns from China, gets involved in a dangerous deal with Agent Jang Chun Woo.(Source: Korean = Naver || Translated= MyDramaList) ",2711,5232,뫼비우스: 검은 태양
fc52449befe44b8089bd35b874b61e41,Would You Like a Cup of Coffee?,2021,,,South Korea,Drama,12,1800.0,2021-10-24,2021-12-02,"Thursday, Sunday",Daum Kakao TV Tencent Video,G - All Ages,"Park Seok is the owner of the successful Café 2Dae coffee shop, a small but much-loved establishment with a group of loyal customers. He works alone in the coffee shop, and has not taken on any staff, even though his solo efforts are starting to take their toll on him. One day, a young man named Kang Go Bi comes to the coffee shop and samples Park Seok’s coffee. He immediately develops an earnest passion for coffee and convinces Park Seok to take him on as a part-time worker at the coffee shop. But Kang Go Bi soon proves that he really wants the older man to become his mentor and to learn how to become a proficient barista in his own right. The duo eventually forms a close bond and learns no end of life lessons from one another – while also helping bring a little warmth into the lives of their many and various customers.(Source: Viki)~~ Adapted from the manhwa ""How About a Cup of Coffee?"" (커피 한잔 할까요?) written by Huh Young Man (허영만) and Lee Ho Joon (이호준) and illustrated by Huh Young Man (허영만).",2044,2681,歡迎光臨 二代咖啡
3b8bd865d3bb49c1a47bbb31dd4916e6,"Work Later, Drink Now",2021,['Kim Jung Shik'],['Wi So Young'],South Korea,Drama,12,2100.0,2021-10-22,2021-11-26,Friday,TVING,18+ Restricted (violence & profanity),"Ahn So Hee, Han Ji Yeon, and Kang Ji Gu enjoy hanging out after work and drinking together. The three women are single and in their 30s. As for their jobs, So Hee works as a broadcasting writer, Ji Yeon as a yoga instructor, and Ji Gu as a YouTuber. Meanwhile, Kang Buk Gu works as a PD of the TV variety show. He hangs out with these three women.(Source: AsianWiki) ~~ Adapted from the webtoon ""Sooldo Girl"" (술꾼도시처녀들) by Mi Kkang (미깡).",561,825,술꾼도시여자들
62cf5f2690c54981a959fdfa618605ab,My Sweet Dear,2021,['So Joon Moon'],['Jang Joo Yeon'],South Korea,Drama,8,900.0,2021-10-21,2021-11-11,Thursday,Viki,15+ - Teens 15 or older,"Yoon Do Gun is a highly talented chef and is the culinary creative genius behind Laura Dining, a top, critically acclaimed restaurant. But although Yoon Do Gun’s hard work has won Laura Dining to the top of the South Korean restaurant scene, the eponymous restaurant owner and Yoon Do Gun are beginning to pull in very different directions. While she wants to ensure that the menu is always packed with crowd-pleasing dishes, Yoon Do Gun wants to challenge diners with creative and newer preparations.The falling-out intensifies when the owner hires Choi Jung Woo to work in the same kitchen. The latter is a talented chef in his own right, but his real skills are in copying other people’s hit recipes, rather than developing his own. Although the two chefs begin on the wrong foot, adopting an adversarial stance to one another, after getting to know one another, the beginnings of an unlikely love story start to form. Could rivalry turn to romance as the heat intensifies in the kitchen?(Source: Viki)",7633,659,마이 스윗 디어
0eceb108f7024d4eb9325e16c8fd59f8,Yeokkeuni Season 2,2021,,,South Korea,Drama,5,600.0,2021-10-19,2021-11-16,Tuesday,,Not Yet Rated,,59848,99999,여끄니 시즌2
2ce65e0a26264bfa83bf6082d185aec2,Youtuber Class Season 2,2021,,,South Korea,Drama,4,600.0,2021-10-17,2021-11-07,Sunday,Naver TV Cast,Not Yet Rated,Park Bo Hyun transfers to a school in the country?! But this school is… unusual.(Source: KOK TV YouTube) ,56233,10892,유튜버 클라쓰 시즌2
edec2115796a48988b7ba36135a8e457,Focus to You 3,2021,,,South Korea,Drama,5,660.0,2021-10-14,2021-11-11,Thursday,,Not Yet Rated,,55302,99999,너에게로 줌 시즌3
2316b442002e46ecb9918f7863758175,Dalgona Season 2,2021,,,South Korea,Drama,6,900.0,2021-10-11,2021-10-28,"Monday, Thursday",,Not Yet Rated,A drama that depicts the process of future generations developing a sense of integrity while standing up against discrimination and injustice in everyday life.(Source: kpopmap) ,56972,99999,달달하지만 고된 나의 사춘기
4d7e37bb0a624bd28f011da2e13e1f38,A Beauty of Revenge,2021,,,South Korea,Drama,5,600.0,2021-10-05,2021-11-02,Tuesday,,Not Yet Rated,A story about a girl Park Minsun getting revenge on her bullies by changing her appearance and identity. She executes a plan to damage the leader of the delinquent group who has sociopathic tendencies.~~ Based on the the web drama 'Multi Personality Girl EP0' (2019). ,9014,4145,복수여신
d753b5b97c234b9d93462b3e0c45208d,The Tasty Florida,2021,"['Yang Kyung Hee', 'Yang Kyeong Hui']",,South Korea,Drama,8,660.0,2021-09-24,2021-10-15,Friday,,13+ - Teens 13 or older,"Having just moved in, college freshman Seo Hae Won isn’t sure what to think of the guesthouse he now calls home. With Florida Banjeom, a popular Chinese restaurant, comfortably settled up on the roof, people from far and wide are always running in and out of the building. But it’s not the constant stream of guests that has Hae Won concerned; it’s the fact that the restaurant’s owner and head chef, Baek Eun Kyu, seems to have a serious problem with him. Having been recommended for a part-time job at the restaurant by Cha Ji Soo, a fellow restaurant owner, Hae Won thought he would easily fit in with the staff; but for some reason, Eun Kyu seems to instantly dislike him. Despite the fact that he can’t figure out why his boss is so bothered by him, Hae Won finds himself fitting in nicely with his fellow staff members, Ha Jin and Joo Seo Hyuk. It isn’t long before he’s drawing as much attention from the restaurant patrons as his equally handsome co-workers. With such a good-looking staff, there’s never a shortage of admirers at the Florida Banjeom. It comes as no surprise to Hae Won that almost everyone who visits the restaurant eventually falls for the devastatingly handsome Eun Kyu. What does surprise him is when he realizes that he himself has fallen. But will he ever be able to win the heart of his cold-hearted boss? (Source: Viki)",6367,754,플로리다반점
ddc829b4c170484d94efedfb4cb29f3d,Dali and the Cocky Prince,2021,['Lee Jung Sub'],['Son Eun Hye'],South Korea,Drama,16,3900.0,2021-09-22,2021-11-11,"Wednesday, Thursday",KBS2,15+ - Teens 15 or older,"As a young boy, Moo Hak grew up in the market as a peddler. Although he is ignorant, he is strong-willed and knows how to make money. He is now the managing director of Dondon F and B, a global restaurant chain that his family started as a small gamjatang diner. However, he isn't dignified and only cares about money. He meets Da Li, the only daughter and child of an upper-class family who runs an art gallery. She has a profound deep knowledge of things. She gets faced with bankruptcy due to her father's sudden death and begins a hard life. Moo Hak and Da Li start a relationship as a creditor and debtor over the art gallery. Will these two polar opposites understand each other and fall in love?(Source: Viki)",562,239,달리와 감자탕
6643d91423d449e0a5b1375a3fe62c43,The Veil,2021,['Kim Sung Yong'],['Park Seok Ho'],South Korea,Drama,12,4200.0,2021-09-17,2021-10-23,"Friday, Saturday",MBC,15+ - Teens 15 or older,"A Korean-style spy investigation show with a story about a top National Intelligence Service (NIS) agent. In his endeavor to uncover the internal traitor that brought him to his downfall, he confronts a much bigger enemy behind the organization. Han Ji Hyuk is the top field agent in the NIS. He isheld in awe by his colleagues for his perfect record and skill at completing missions. He hadbeen driving an organized crime syndicate into a cornerwhen he vanished off the face of the earth, but he returns in the most horrific state and doesn't remember anything that happened within the last year. With his memory lost, Ji Hyuk gets assigned to a team with minor tasks. While on the team, he meets Je Yi, who is delicate and heartwarming but with a painful past.Seo Soo Yeon is the head of team 4 of the Crime Information Center who is excellent at performing her duties and solving cases. She has great affection for people, and she especially cares for her teammates.(Source: Soompi, Viki, MBC Global Media)",821,851,검은 태양
dbd263bed8d8402797d1a7e87d26d3e2,Yumi's Cells,2021,['Lee Sang Yeob'],"['Song Jae Jung', 'Kim Yoon Joo', 'Kim Kyung Ran']",South Korea,Drama,14,4200.0,2021-09-17,2021-10-30,"Friday, Saturday",TVING tvN,13+ - Teens 13 or older,"Controlled by a complex network of cells, each and every human on the planet is kept running by an unseen operating system that is, for the most part, completely ignored. Though humans never give much thought to how they manage to function, day in and day out, the cells within the human body are constantly at work, doing their part to keep their humans alive and well. This is why on the outside, Kim Yoo Mi may appear to be just like every other single working woman in the world, but underneath that ordinary exterior lies something truly extraordinary. Having recently suffered a painful breakup, Yoo Mi’s love cells have fallen into a deep coma. While the surrounding cells work hard to revive their fallen compatriots, Yoo Mi spends her days stuck in the grind of everyday life. With a heart still broken and no romantic prospects, Yoo Mi’s love cells might have been in serious trouble had it not been for the sudden appearance of Goo Woong. An emotionally stunted game developer, Goo Woong has no idea how to express his true feelings, but after meeting Yoo Mi, he finds himself wanting to try. With his own love cells unexpectedly sparking Yoo Mi’s back to life, things between the two start to get interesting.  With both Yoo Mi and Goo Woong’s cells working overtime, the two find themselves drawing ever closer. But will the efforts of this small collection of cells really be enough to bring two hearts together forever?(Source: Viki)~~ Adapted from the webtoon ""Yumi's Cells"" (유미의 세포들) by Lee Dong Geon (이동건).",650,245,유미의 세포들
c379f71b8260451b92540de57a2d2776,Squid Game,2021,,,South Korea,Drama,9,3600.0,"Sep 17, 2021","Sep 17, 2021",Friday,Netflix,18+ Restricted (violence & profanity),"After a failed business venture, the debt-ridden chauffeur Seong Gi Hun lives his life gambling away the money he mooches off his elderly mother while failing to provide for her and his estranged daughter. When his life finally hits rock bottom, he receives an irresistible offer promising him a ₩45.6 billion prize in exchange for winning traditional Korean children's games against 455 other players, among them his childhood friend Cho Sang Woo. Commencing the games, the participants soon learn of the deadly consequences that come with losing.(Source: MyDramaList)",548,24,오징어 게임
79e96981597649749c5cf66539caf375,Straight Sassy,2021,,,South Korea,Drama,8,420.0,2021-09-12,2021-12-05,,,Not Yet Rated,,61000,99999,솔직발칙
4b9d9f17befb4c23b5141bc716f6f935,Can You Deliver Time? 2002,2021,,,South Korea,Drama,8,900.0,2021-09-10,2021-10-29,Friday,,Not Yet Rated,"Kim Woo Ri is a 20-year-old freshman. She dreamed of being a normal kid who could live free and independent. However, because the coronavirus is spreading, it makes her unable to do anything.One day she had a big fight with her mother. She wanted to live alone, but her mother wouldn't let her. The next day, she order her favorite food, and suddenly she was sent back to year 2002.(Source: filiaang at MyDramaList)",3292,8640,시간도 배달이 되나요 2002
20ef4cabdc7c4d4f8fc702438e317230,Translation-needed Love Season 3,2021,,,South Korea,Drama,4,480.0,2021-09-03,2021-09-24,,,Not Yet Rated,,56009,99999,통역이 필요한 연애 시즌3
38b77aa16d9a4c0386ecef9bb6477279,Peach of Time,2021,"['Park Sun Jae', 'Jang Eui Soon']",['Yang Joo Hyun'],South Korea,Drama,10,1620.0,2021-08-30,2021-09-27,"Monday, Tuesday",Tencent Video,15+ - Teens 15 or older,"Peach, a 22-year old Thai boy, takes a daring step in his life and decides to  fly to Korea to meet his Korean friend, Yoon Oh. They first met when Yoon Oh visited the restaurant Peach's parents own in Phuket.Everything seems perfect for Peach. He finally realized his dream! On top  of that, as he stays in his friend's house, the two can finally be together.  But something just doesn't seem right. Sung Suk, Yoon Oh’s mother,  seems to be cautious and reserved in Peach's presence. She is harsh with  her son and Peach soon realizes that the two do not get along well.Willing to help his friend, Peach takes matters in his own hands and tries  to mend the strained relationship. He just wants Yoon Oh to be happy...  and if he can make it happen, he will! But what is that weird feeling in Peach's heart? Does he like Yoon Oh...? (Source: hanyang-bls.com)",5925,863,시간의 복숭아
