Unnamed: 0,drama_name,org_net,director,screenwriter,start_dt,end_dt,aired_on,year,tot_eps,time_per_ep,synopsis,actor_list,kor_title
558,Stranger Season 2,Netflix tvN,['Park Hyun Suk'],['Lee Soo Yeon'],2020-08-15,2020-10-04,"Saturday, Sunday",2020,16,232.0,"The prosecutor's office and the police find themselves on opposing sides. The prosecutors, including elite prosecutor Woo Tae Ha, want discretionary power over investigations. Meanwhile, the police, including Choi Bit, try to get the complete investigative authority that is independent of the prosecutor's office.In this tense situation, Prosecutor Hwang Shi Mok and Detective Han Yeo Jin chase after the truth in a hidden case.(Source: AsianWiki) ","['Choi Moo Sung', 'Cho Seung Woo', 'Jeon Hye Jin', 'Lee Joon Hyuk', 'Bae Doo Na', 'Yoon Se Ah']",비밀의 숲 시즌2
559,Real:Time:Love Season 3,Naver TV Cast vLive,,,2020-08-14,2020-10-02,Friday,2020,8,112.0,"After ten years of being best friends, it has been six months that they have become an honest and confident couple. But because of a mistake, they started a secret relationship? A web sitcom about the real love of nineteen-year-old students.(Source: Kpopmap) ","['Park Ji Young', 'Lee Won Jung', 'Park Si Young', 'Heo Won Seo', 'Choi Hyun Wook']",리얼:타임:러브 3
560,Café Kilimanjaro,,,,"Aug 13, 2020","Aug 13, 2020",Thursday,2020,10,90.0,"""Cafe Kilimanjaro"" details a series of events wherein the inexperienced proprietor of a coffee shop gets involved with the members of a fictional band known as 'Leopold'.(Source: HanCinema) ","['Choi Si Hun', 'Kim Na Hyun', 'Kwon Hyun Bin', 'Baek Jin', 'Park Chan Kyu']",Café 킬리만자로
561,Lonely Enough to Love,MBC every1,['Lee Hyun Joo'],['Jo Jin Kook'],2020-08-11,2020-10-13,Tuesday,2020,10,360.0,"A story of young people residing at a co-living house. They do want to date, but they don't want to be serious. They prefer being free, but they also don't want to be lonely.Cha Kang Woo is a single man in his 30's and he works as a psychiatrist. He is full of curiosity about human beings. Even though he is an attractive man, he is afraid of having a romantic relationship due to trauma from his past. A woman appears in front of him and he begins to have feelings for her.Lee Na Eun is a freelance copy editor. She is generous to good people, but she does not tolerate injustice. She hopes to become a novelist one day. Due to her situation, she has not had a boyfriend in 4 years. She begins to stay at the co-living house and develops romantic feelings.(Source: AsianWiki)","['Kim So Eun', 'Park Geon Il', 'Ji Hyun Woo']",연애는 귀찮지만 외로운 건 싫어!
562,My Mukbang Diary,Tooniverse,,,2020-08-07,2020-09-25,Friday,2020,8,60.0,Jo Ah Seo now dreams of becoming the best mukbang creator. ,"['Kim Ri Won', 'Yoon Hye Rim']",조아서 먹방중
563,Hanging On,jTBC,['Oh Kwan Jin'],['Jung Soo Hyun'],2020-07-31,2020-08-29,"Friday, Saturday",2020,10,180.0,"“Hanging On” is about a family who is far from being normal. The family hustles hard every day just to survive. When they are 'hanging on' they can stay out of trouble, but it is easier said than done.(Source: JTBC Worldwide)~~ Adapted from the webtoon “Hanging On” (놓지마 정신줄) written by Shin Tae Hoon (신태훈) and illustrated by Na Seung Hoon (나승훈) ","['Lee Soo Min', 'Lee Jin Hyuk', 'Jung Sang Hoon', 'Hong Bi Ra', 'Lee Hyun Yi', 'Son Se Bin']",놓지마 정신줄
564,Flower of Evil,tvN,"['Kim Chul Gyu', 'Yoon Jong Ho']",['Yoo Jung Hee'],2020-07-29,2020-09-23,"Wednesday, Thursday",2020,16,262.0,"Although Baek Hee Sung is hiding a dark secret surrounding his true identity, he has established a happy family life and a successful career. He is a loving husband and doting father to his young daughter. But his perfect façade begins to crumble when his wife, Cha Ji Won, a homicide detective, begins investigating a string of serial murders from 15 years ago. Ji Won notices changes in Hee Sung’s behavior and begins to wonder if he could possibly be hiding something from her. (Source: MyDramaList)","['Seo Hyun Woo', 'Jang Hee Jin', 'Moon Chae Won', 'Lee Joon Gi']",악의 꽃
565,Kiss Goblin,Naver TV Cast vLive,,,2020-07-28,2020-09-03,"Tuesday, Thursday",2020,12,60.0,"Ban Sook is a 160-year-old goblin who wants nothing more than to be human. But in order to do so, his mentor, the Goblin Queen, tells him that he must take human form and kiss humans 10 times. As he is strikingly handsome and possesses otherworldly charm, this initially seems like an easy assignment. However, he soon discovers that the task will be more complicated than first thought. Every time he kisses someone, he develops a new human emotion. And he finds that the more emotions he has, the more complicated the romance game becomes!An exorcist also steps onto the scene, threatening to derail his quest for good! He also meets a strong-willed young woman named Oh Yeon Ah, who attacks and chides him after she sees him kissing a stranger and then her best friend. Ban Sook cannot help falling for Oh Yeon Ah, but can he convince her to feel the same way about him?(Source: Viki)","['Bae In Hyuk', 'Jeon Hye Won']",키스요괴
566,CHIP-IN,MBC,['Jin Chang Gyu'],['Choi Kyung'],2020-07-22,2020-08-13,"Wednesday, Thursday",2020,8,450.0,"A painter gets diagnosed terminally ill. On his 58th birthday, he plans to share his last will and testament. His great legacy and immense fortune slowly draw out his family's inner greed, causing a fierce mental battle amongst them. There are too many people around him who are only after his legacy; including his ex-wife, Ji Sul Young, who has taken care of him, Kim Ji Hye, a former mistress and mother to his daughter, and Dokko Chul, a halfbrother from a different father. They face different outcomes by the different choices they make as their greed overwhelms them. What are the limits of human greed?(Source: Viu)","['Oh Na Ra', 'Kim Jung Young', 'Kim Hye Joon']",십시일반
568,Train,OCN,['Lee Seung Hoon'],['Park Ga Yun'],2020-07-11,2020-08-16,"Saturday, Sunday",2020,12,300.0,"Haunted by the thought that his drunkard father killed another man before also dying on the same day and not paying for his crime, Seo Do Won lives his life trying to secretly repay Han Seo Kyung for his father’s sin while hiding the truth. He is now a detective who overworks to escape his guilt, and she is a prosecutor who is still looking for her father’s killer.One day, Do Won stumbles upon corpses buried in an abandoned, old train station. Classifying it as a serial murder case, Do Won and the police start investigating. However, the case becomes weird when a dead victim turns up alive and Seo Kyung is killed along with the discovery of a new corpse. Realizing that the mysterious train that shows up in the abandoned station is a portal between parallel universes, Do Won travels to the other world to track the serial killer with the help of the other Seo Kyung.(Source: MyDramaList)","['Kyung Soo Jin', 'Yoon Shi Yoon', 'Shin So Yool']",트레인
569,Graceful Friends,jTBC,['Song Hyun Wook'],"['Kim Kyung Sun', 'Park Hyo Yeon']",2020-07-10,2020-09-05,"Friday, Saturday",2020,17,247.0,"In his forties, Ahn Goong Chul  is the very picture of a content middle-aged man. He has a happy family life, a tightly-knit group of friends from college and he excels at his career. But a shocking incident will have a profound impact on his life.  When the local golf coach is murdered, both he and his wife Jung Hae, along with his friends and their spouses, are all considered possible suspects. Goong Chul and his wife's relationship becomes strained as the trust between them erodes.  Moreover, this murder investigation is reminiscent of an earlier one some twenty years ago that Goong Chul and his friends were also a part of. Will long-buried secrets come to light? Sensing danger, Goong Chul only wants to protect himself and his family, but can he hold on to what is most precious to him?(Source: ODK)","['Kim Sung Oh', 'Yoo  Joon Sang', 'Kim Hye Eun', 'Song Yoon Ah', 'Han Da Gam', 'Bae Soo Bin']",우아한 친구들
570,Was It Love?,jTBC Netflix,['Kim Do Hyung'],['Lee Seung Jin'],2020-07-08,2020-09-02,"Wednesday, Thursday",2020,16,262.0,"Noh Ae Jung is a single mother and works as a producer for a movie company. She has not had a boyfriend in the past 14 years, but 4 men appear in front of her. Oh Dae Oh is a mysterious best-selling novel writer. Ryu Jin is a popular actor. Koo Pa Do was once a gangster, but he is now the CEO of Nine Capital financial company. Oh Yeon Woo is a PE teacher at a school. (Source: AsianWiki)","['Kim Da Som', 'Son Ho Jun', 'Koo Ja Sung', 'Song Ji Hyo', 'Song Jong Ho', 'Kim Min Joon']","우리, 사랑했을까?"
571,To All The Guys Who Loved Me,KBS2,['Choi Yoon Seok'],['Lee Eun Young'],2020-07-06,2020-09-01,"Monday, Tuesday",2020,32,66.0,"Seo Hyun Joo is a competent career woman who leads a webtoon planning team. Despite success in her career, she has found little in her love life after experiencing repeated heartbreaks.  Now  she’s given up on love and marriage completely.  Just when she’s done looking for the right person, two men suddenly walk into her life. Hwang Ji Woo is the CEO of a pharmaceutical company, who’s known for his brilliant mind which propelled him to succeed at an early age. While his handsome looks captured many women’s hearts, he only shows interest in Hyun Joo. Park Do Gyum is a webtoon artist who’s been friends with Hyun Joo  since they were young. Who will be the one to win her over?(Source: Viki)","['Yoon Hyun Min', 'Seo Ji Hoon', 'Choi Myung Gil', 'Hwang Jung Eum', 'Jo Woo Ri']",그놈이 그놈이다
572,The Good Detective,jTBC,['Jo Nam Gook'],['Choi Jin Won'],2020-07-06,2020-08-25,"Monday, Tuesday",2020,16,262.0,"When doubts arise about a five-year-old murder conviction, a veteran detective partners with a young hotshot to hunt down the case's hidden truths.Kang Do Chang is an 18-year veteran detective who, one day, arrests an alleged murderer named Lee Dae Chul. The court later sentences him to death, but when reviewing the file of his case, Do Chang discovers evidence that would clear Dae Chul.With time running out as the mounting evidence threatens to expose the error, Do Chang is caught between seeking power and seeking justice when he meets Oh Ji Hyuk, an elite detective from the police force. These opposites partners begin working together.(Source: Wikipedia, JTBC, Netflix)","['Oh Jung Se', 'Lee Elijah', 'Jang Seung Jo', 'Son Hyun Joo', 'Ji Seung Hyun']",모범형사
573,Today Office Tomorrow Romance,,,,2020-07-01,2020-08-05,Wednesday,2020,10,60.0,"Kang Hye Mi is an office worker who's been at KS International for 4 years. She used to always be confident and energetic but lost her confidence and faith in love after witnessing her scum ex-boyfriend cheat on her. To make matters worse, her ex-boyfriend is a general manager at her company, and she can't avoid running into him. Like with all office romances, she becomes the topic of all kinds of rumors after breaking up with him. The stress and difficulties have been enough for her to consider resignation constantly.One day, she bumps into Na Jung Gook on her way to work and misses the bus, ruining an important presentation. Ironically, Na Jung Gook is joining Kang Hye Mi's team as a new employee, and they become a mentor and mentee. Na Jung Gook is a rare newcomer who is passionate about everything, without avoiding his boss, and who lives by maintaining a work-life balance.As Kang Hye Mi works with Na Jung Gook, she finds herself increasingly attracted to him. And the past relationship between Kang Hye Mi and Na Jung Gook is...","['Park Sung Woo', 'Im Do Hwa']",오늘은 오피스 내일은 로맨스
574,Into the Ring,KBS2,"['Hwang Seung Gi', 'Choi Yeon Soo']",['Moon Hyun Kyung'],2020-07-01,2020-08-20,"Wednesday, Thursday",2020,32,66.0,"Seo Gong Myung is an efficient and hard-nosed elite civil servant who can multitask with ease and is titled the ‘Number One Handsome Man’ on the District People's Committee. However, he is a cold, rigid, and independent person who is deemed prickly and unapproachable at the best of times. Seo Gong Myung is guided by his moral convictions, which he staunchly adheres to, opting to do everything ‘by the book’.  His lack of flexibility and his penchant for criticizing all those who enter his domain not only serve to earn him the nickname ‘Great Lucifer’, but more enemies than friends.Goo Se Ra is a lower-class woman with little education or money, but she can still talk a good game and punch well above her own weight.  Known as the ‘Queen of Civil Complaints’, she’s a force to be reckoned with! She’s held many positions in the past, none of which have materialized into a stable source of income. Small wonder the opening of the District People's Council, with an annual salary of 50 million won for a mere 90 working days, could be just the ticket she needs to better her circumstances. The sparks start flying as the newly-demoted Seo Gong Myung and newbie Council member Goo Se Ra join forces to penalize corrupt politicians. (Source: vtoday.vlive.tv; edited by MyDramaList)","['Park Sung Hoon', 'Han Joon Woo', 'Ahn Nae Sang', 'Nana', 'Yoo Da In']",출사표
575,King of Convenience,,,,2020-06-30,2020-09-01,Tuesday,2020,10,60.0,,,편의왕
576,My Wonderful Life,MBC,['Kim Yong Min'],,2020-06-29,2021-01-08,"Monday, Tuesday, Wednesday, Thursday, Friday",2020,127,17.0,"A vegetable seller who barely makes ends meet, Park Bok Hee has learned to work hard throughout her life. Navigating her way through an adulterous husband and unhelpful relatives, she struggles to keep her children fed and educated - until she receives the opportunity to work for the Shinsang Group as a housekeeper. My Wonderful Life follows the drama that ensues as Bok Hee - and her employers - make realizations that would change her future forever.(Source: MyDramaList)","['Shim Yi Young', 'Choi Sung Jae', 'Jin Ye Sol', 'Won Ki Joon']",찬란한 내 인생
577,Pop Out Boy!,MBC,['Wang Hye Ryung'],['Choi Yo Ji'],2020-06-25,2020-07-26,"Thursday, Sunday",2020,10,90.0,"Han Sun Nyeo spends her days attending school, hanging out with friends, reading comics, and dreaming of her first love. Really, the only thing that sets Sun Nyeo apart from every other teenage girl in the world is the fact that she holds an uncanny resemblance to the heroine of a romance comic popular more than a decade ago. Having never paid much attention to the resemblance between herself and her comic book counterpart; Sun Nyeo’s thoughts on the subject take a drastic turn the day she comes face-to-face with the comic’s dashing male protagonist, Chun Nam Wook.Having literally torn himself out of the pages of the comic book, Nam Wook now finds himself standing face-to-face with Sun Nyeo in the real world. Stunned by the sudden appearance of a comic book character come to life, Sun Nyeo can’t help but wonder how he got here and, more importantly, how is he supposed to get back? While Sun Nyeo tries to find answers to her questions, Nam Wook occupies himself with the singular task of winning Sun Nyeo’s affections.Despite the fact that he is an undeniable heartthrob, every time Nam Wook opens his mouth, he says the cheesiest things. How can he possibly win his leading lady's heart when everything he says seems to make her cringe?(Source: Viki)~~ Adapted from the webtoon “Comic Book Boy Girl”.","['Kim Do Yeon', 'Kim Min Kyu']",만찢남녀
578,It's Okay to Not Be Okay,Netflix tvN,"['Park Shin Woo', 'Jung Dong Yoon']",['Jo Yong'],2020-06-20,2020-08-09,"Saturday, Sunday",2020,16,281.0,"Moon Gang Tae is a community health worker at a psychiatric ward who was blessed with everything including a great body, smarts, ability to sympathize with others, patience, ability to react quickly, stamina, and more. Meanwhile, Ko Moon Young is a popular writer of children’s literature who, due to suffering from an antisocial personality disorder, seems extremely selfish, arrogant, and rude.Moon Gang Tae denies love and Ko Moon Young doesn’t know it. The two defy fate and fall in love, finding their souls and identities in the process. (Source: Soompi & Koreandrama.org)","['Oh Jung Se', 'Seo Yea Ji', 'Kim Soo Hyun']",사이코지만 괜찮아
579,Backstreet Rookie,iQiyi SBS,['Lee Myung Woo'],['Son Geun Joo'],2020-06-19,2020-08-08,"Friday, Saturday",2020,16,262.0,"Jung Saet Byul is a 22-year-old, beautiful four-dimensional girl with amazing fighting skills, loves her friends, family, and retro fashion. Although boys are lining up to date her, she only looks at Choi Dae Hyun, a handsome convenience store owner. Three years ago, he became imprinted upon her as an 'unforgettable person' after a cigarette errand. Flash forward to the present; Jung Saet Byul applies for a part-time position at Choi Dae Hyun's convenience store. There their love story begins as they heal the wounds of the heart, gain love, and become adults dreaming of the future. (Source: SBS)~~ Adapted from the webtoon ""Convenience Store Saet Byul"" by Hwalhwasan.","['Do Sang Woo', 'Kim Min Gue', 'Han Sun Hwa', 'Ji Chang Wook', 'Ahn Sol Bin', 'Kim Yoo Jung']",편의점 샛별이
580,Sometoon 2020,,,,2020-06-16,2020-07-15,"Tuesday, Wednesday",2020,10,72.0,"It is the love triangle romance that takes place when Ye Jin goes to search for her long-time online friend named ""Sweet Brick"". She does not know if he is a member of her craftwork class named No Woon or the man she often meets by chance named Cha Ian.(Source: Kpopmap.com)~~ Partially adapted from the webtoon ""Sometoon x OH MY GIRL"" (썸툰 x 오마이걸) by Mohito Mohikan (모히또모히칸). ","['Jung Woo Jin', 'Yoo Bin', 'Ki Tae Hwa']",썸툰 2020
581,In Your Dream,Genie TV,,,2020-06-15,2020-08-03,Monday,2020,8,75.0,"It tells the story of No Jun Su who is running a coffee shop. One day, he witnessed the car accident of Yoo Nam Hee for who he has a one-sided love. To save her from the coma, he decided to join the yet-to-be verified medical project call “In Your Dream”.(Source: KPopMap) ","['Bae Noo Ri', 'Lee Jong Won']",인 유어 드림
582,IN-SEOUL Season 2,jTBC Naver TV Cast vLive,['Im Ji Eun'],"['Jung Soo Yoon', 'Kim Hee Won']",2020-06-12,2020-07-21,"Tuesday, Friday",2020,12,75.0,"Kang Da Mi and Lee Ha Rim succeed in getting into an 'In Seoul' university and become roommates. The two were confident that they were best friends but started to feel some boredom for the first time in their relationship. The relationship between them will shows what true friendship is as they experience a stage of ennui while thinking they are each others' best friends.(Source: HanCinema, Kpopmap) ","['Ryeoun', 'Min Do Hee', 'Lee Ki Taek', 'Jin Ye Ju', 'Jung Hye Rin']",인서울 2
583,Ga Doo Ri’s Sushi Restaurant,Naver TV Cast vLive,,['Jang Yoo Yeon'],2020-06-09,2020-07-16,"Tuesday, Thursday",2020,12,90.0,"After falling hard for a man who she believed would love her for all eternity, Ga Doo Ri’s outlook on life and love couldn’t have been more rosy. But when the man of her dreams leaves her with nothing but a shattered heart and broken dreams, Doo Ri must find a way to pick herself up and move on. Summoning all her strength and her courage, Doo Ri does exactly that. Starting a new chapter in her life, Doo Ri opens “Ga Doo Ri’s Sushi Restaurant” and quickly makes a name for herself, not only as a successful business owner, but also as an expert on dating and romance.Drawn to her restaurant both for the food and the fiery-tempered owner with expert dating advice, people from far and wide come to visit Doo Ri. Happy to feed the bellies of her customers as she also soothes their hearts, Doo Ri offers help to any who ask. But when she catches a mysterious young man by the name of Cha Woo Bin, snooping around the place, Doo Ri can’t help but be suspicious. Handsome as he may be, something about this man just feels off...Learning the mysterious stranger is actually her neighbor, Doo Ri is convinced he’s up to something. But what could a man who disregards the thoughts and opinions of everyone and lives life by his own set of rules want with her? Du Ri has no idea, but she’s determined to find out!(Source: Viki)","['Lee Joo Bin', 'Hyuk']",가두리 횟집
584,LOVE up-date,,,,2020-06-05,2020-07-04,,2020,8,52.0,,,러브업데이트
585,My Unfamiliar Family,tvN,['Kwon Young Il'],['Kim Eun Jung'],2020-06-01,2020-07-21,"Monday, Tuesday",2020,16,281.0,"Is blood thicker than water? Kim Eun Hee, is about to find out. She is the middle child in a family that is slowly starting to drift apart.Her older sister is a former patent attorney, and her younger brother is a sensitive soul. And although her father is hard-working, he is often distant – an attitude that has her mother poised to begin a new chapter in her life. While she pines for intimacy, Kim Eun Hee keeps her feelings hidden from her family. Instead, she prefers to confide in her close male college friend Park Chan Hyuk – a man who has become more like a brother to her than any of her real siblings. And it is to him that she turns for love advice as she looks to return to the dating scene after a long absence.But what happens when events take a turn? Could the family pull together in time to weather the storm? And when the going gets tough, will it be Kim Eun Hee’s family or her friends who step up to the plate?(Source: Viki)","['Jung Jin Young', 'Shin Jae Ha', 'Choo Ja Hyun', 'Kim Ji Suk', 'Han Ye Ri', 'Won Mi Kyung']",(아는 건 별로 없지만) 가족입니다
586,A Ticket to India,,,,2020-05-31,2020-07-05,Sunday,2020,6,130.0,"""A Ticket To India"" is a web drama based on a romantic comedy theme proving to be a delightful watch. The storyline of this light-hearted Korean web-drama will take you through a guest house which is themed in India and has rooms named like Ganges, Jaisalmer, and Delhi. The guest house gives a perfect vibe, almost making you feel like you are walking through the streets of India.(Source: mappingmyroutee) ","['Jang Young Joon', 'Lim Young Ju']",인도행티켓
587,Sweet Munchies,jTBC Viki,['Song Ji Won'],['Park Seung Hye'],2020-05-25,2020-06-30,"Monday, Tuesday",2020,12,325.0,"Park Jin Sung runs an odd little late-night restaurant where customers only choose which drinks they want and their appetizers are chosen by Park, who customizes the dishes to match their drinks. His goal is to provide diners with warmth and comfort through delicious food and excellent customer service. Seeing customers enjoy their food also gives him a great measure of happiness. At the urging of one of his regular customers, Park becomes the host of a new variety show called Midnight Snack Couple, which shoots him to popularity and fame.Regular customer Kim Ah Jin is a passionate PD. She usually has a smile on her face and always looks on the bright side. Her optimism is only matched by her love of food and drinking. After working hard as a crew member in production teams for many years, she finally gets her break as a PD when she convinces Park Jin Sung to become the host of her TV show.Kang Tae Wan is a successful fashion designer. He hosts his own fashion TV program and comes to know Park Jin Sung and Kim Ah Jin when he’s brought onto the Midnight Snack Couple variety show as a stylist for Park. As the three work together, they eventually become involved in an atypical love triangle.(Source: Dramabeans)","['Lee Hak Joo', 'Jung Il Woo', 'Kang Ji Young']",야식남녀
588,Dinner Mate,iQiyi MBC,"['Go Jae Hyun', 'Park Bong Sub']",['Kim Joo'],2020-05-25,2020-07-14,"Monday, Tuesday",2020,32,66.0,"A young woman going through a rough breakup with a long-time boyfriend and a man who had a painful first love, meet unexpectedly on Jeju Island. Upon their return to  Seoul they remain acquainted due to their shared love of food and trying out new cuisines. When they dine out, they keep their private lives to themselves, not even disclosing their names. Due to a series of odd coincidences they find themselves meeting in unexpected situations. Or is fate sending them a message? (Source: MyDramaList)~~ Adapted from the webtoon ""Would You Like To Have Dinner Together?"" (저녁 같이 드실래요?) by Park Shi In (박시인).","['Song Seung Heon', 'Seo Ji Hye', 'Son Na Eun', 'Lee Ji Hoon']",저녁 같이 드실래요?
589,Team Bulldog: Off-duty Investigation,OCN,['Kang Hyo Jin'],"['Lee Yoo Jin', 'Jung Yoon Sun']",2020-05-23,2020-06-28,"Saturday, Sunday",2020,12,350.0,"Known as an enthusiastic and impressively effective detective, Jin Kang Ho will stop at nothing to catch the criminals he’s assigned to pursue. Using any means necessary, Kang Ho goes above and beyond the call of duty to bring in the bad guys. While his gung ho attitude makes him an outstanding detective, it makes getting along with his colleagues a bit difficult. With a passion for solving the unsolvable cases, Kang Ho finds it’s better to work alone. Or so it was, until the day he met Kang Moo Young. The overly zealous producer of a low-rated investigative program, Moo Young is as enthusiastic about solving cases and catching criminals as Kang Ho. Sharing such an intense passion for their work, the two agree to team up, working together to make the world a better place. Soon joined on their quest to better the world by a former criminal profiler, a bar CEO and legendary fist-fighter who has chosen to put his past behind him, and a funeral director who once headed up the ace autopsy team at the National Forensic Service, this ragtag team soon become an unstoppable force in the world of crime-fighting.(Source: Viki)","['Cha Tae Hyun', 'Lee Sun Bin', 'Jung Sang Hoon', 'Ji Seung Hyun', 'Yoon Gyung Ho']",번외수사
590,Where Your Eyes Linger,Viki,,,2020-05-22,2020-06-12,Friday,2020,8,75.0,"Meet Han Tae Joo, the 18 year-old student and successor to the TB Group. Blessed with a wealthy family, good looks and popularity, he has few worries. Kang Gook, his thoughtful childhood friend, is physically strong and is  trained in different martial arts disciplines. Tae Joo is Kang Gook’s only friend. Tae Joo trusts Kang Gook and feels at ease around him.  Tension erupts between them when a new female student, Hye Mi, shows interest in Kang Gook. As the two go on a date, Han Tae Joo becomes irritated, and soon after, long-suppressed emotions start surfacing. Could there be more to their platonic friendship?(Source: Shannon0l0 at MyDramaList)","['Jang Eui Soo', 'Han Gi Chan']",너의시선이머무는곳에
591,Kkondae  Intern,MBC,['Nam Sung Woo'],['Shin So Ra'],2020-05-20,2020-07-01,"Wednesday, Thursday",2020,24,88.0,"After graduation, Ga Yeol Chan landed his first office job at a company. His superior there, Lee Man Sik, was a ""kkondae"" which refers to a rigid, old school type of person. He would force his old school ways of thinking onto Ga Yeol Chan, causing Yeol Chan to quit his job there and go work at a ramen company. He worked very hard and was promoted at lightning speed thanks to his radical planning and aggressive marketing. Yeol Chan now works as the chief of the sales and marketing department at the ramen company. This position wields the most power in the company. One day, Ga Yeol Chan gets a senior age intern. That intern is Lee Man Sik who gave him such a hard time at his first job.(Sources: Asianwiki, Soompi)~~ Adapted from the winning script from MBC’s 2018 drama writing contest.","['Han Ji Eun', 'Park Hae Jin', 'Kim Eung Soo']",꼰대인턴
592,Mystic Pop-Up Bar,jTBC Netflix,['Jun Chang Geun'],['Ha Yoon Ah'],2020-05-20,2020-06-25,"Wednesday, Thursday",2020,12,340.0,“Mystic Pop-Up Bar” tells the story of a mysterious pojangmacha (outdoor drinking establishment) run by a prickly woman and an innocent part-timer who visit customers in their dreams to help resolve their problems.,"['Choi Won Young', 'Yook Sung Jae', 'Hwang Jung Eum']",쌍갑포차
593,King Maker: The Change of Destiny,TV Chosun,['Yoon Sang Ho'],['Bang Ji Young'],2020-05-17,2020-07-26,"Saturday, Sunday",2020,21,177.0,"During the Joseon Dynasty (1392-1910), Choi Cheon Joong is Korea’s leading fortuneteller and face-reading physiognomist – as well as a skilled gambler and martial artist. He is beloved by the people of the realm and is a fierce patriot. However, he now faces his biggest challenge yet when he takes it upon himself to replace the corrupt regime running the country, hoping to elect in their place a virtuous young prince from a minor royal line.The prince, he believes, is the ideal man to take the Joseon throne. He also identifies the realm’s ideal royal consort – a humble street girl. Choi Cheon Joong must use all of his abilities to help the couple take power – but is aided in his efforts by a princess named Hwang Bong Ryun a woman who also displays incredible fortune-telling skills. As the duo proceeds with the audacious plan, they begin to develop feelings for one another...(Source: Viki)~~ Adapted from the novel ""Wind and Clouds and Rain"" by Lee Byung Joo.","['Go Sung Hee', 'Jeon Kwang Ryul', 'Park Shi Hoo', 'Sung Hyuk']",바람과 구름과 비
594,A Successful Geek,,,,2020-05-14,2020-05-28,"Monday, Thursday",2020,5,108.0,,"['Im Ji Sub', 'Jang Moon Bok', 'Lee Myung Joon']",성공한 덕후
595,Oh My Baby,tvN,['Nam Ki Hoon'],['Yang Hyuk Moon'],2020-05-13,2020-07-02,"Wednesday, Thursday",2020,16,244.0,"Aged 39, Jang Ha Ri is the ultimate workaholic. She hasn’t even had a boyfriend in the past decade, long ago decided to forget about looking for love, and instead has thrown her energy into her career.However, as she works as a senior reporter for a parenting magazine named “The Baby,” she is constantly reminded of the one thing she wants most in life – to have a baby of her own.She decides to cut to the chase and try for a baby but wants to skip one key stage – and resolves not to marry.But as she turns her mind to single parenthood, she suddenly realizes that she is surrounded by admirers: freelance photographer Han Yi Sang, super-smart pediatrician Yoon Jae Young, and the office newbie, the doting Choi Kang Eu Ddeum. Could any of these three love candidates help Jang Ha Ri in her quest to become a mother? And could her quest inadvertently send her on the path to true love?(Source: Viki)","['Jang Na Ra', 'Jung Gun Joo', 'Park Byung Eun', 'Go Jun']",오 마이 베이비
596,Soul Mechanic,KBS2,['Yoo Hyun Ki'],['Lee Hyang Hee'],2020-05-06,2020-06-25,"Wednesday, Thursday",2020,32,66.0,"How do you deal with anger? Where does happiness actually come from? These questions are at the heart of Fix You, a touching drama about a quirky psychiatrist on a mission to help people heal, and a rising star whose emotional wounds run deep. Lee Si Joon is an eccentric but passionate psychiatrist working in a hospital. He cares deeply for his patients, whom he tries to help through valiant, yet often unorthodox efforts. Han Woo Joo is an up and coming musical actress. Honest and principled, her efforts on the stage seem to be paying off, but she struggles with anger issues and recurring mental breakdowns that threaten to derail her career. With compassion as his tool, can Lee Si Joon help mend her soul and let the healing begin?(Source: Viki)","['Tae In Ho', 'Shin Ha Kyun', 'Jung So Min', 'Park Ye Jin']",영혼수선공
597,Cast: The Golden Age of Insiders,tvN,,,2020-05-05,2020-05-27,"Tuesday, Wednesday",2020,8,98.0,"It is a romantic sitcom about the lives of young men and women in their early 20s. It describes the stories of casts in an amusement park where 'Fatigue and Healing', 'Stress and Pleasure' and 'Sum and Ssam' coexist.(Source: Naver) ","['Choi Yoo Jung', 'Lee Jung Min', 'Jung So Ri', 'Park Joon Mok', 'Kim Young']",캐스트: 인싸전성시대
598,Mom Has an Affair,SBS,['Ko Heung Sik'],['Ahn Seo Jung'],2020-05-04,2020-10-23,"Monday, Tuesday, Wednesday, Thursday, Friday",2020,122,16.0,"Desperate times call for desperate measures and for one mom, that means bagging a rich man to make her kids happy. Pil Jeong is a single, divorced mom of two who swore that she’ll never get married again. Her children, on the other hand, have other plans in store. They beg her to find and marry a rich man as a means of securing their family’s future and a hilarious family expansion project ensues.(Source: Viki)","['Moon Bo Ryung', 'Hyun Jyu Ni', 'Lee Jae Hwang', 'Kim Hyung Beom']",엄마가 바람났다
599,Extracurricular,Netflix,['Kim Jin Min'],['Jin Han Sae'],"Apr 29, 2020","Apr 29, 2020",Wednesday,2020,10,330.0,"""Extracurricular” is centered around four high school students who start committing crimes to earn money and the unpredictable dangers they face as a result. Ji Soo, who goes from a model student to a criminal after committing an unthinkable act. Jung Da Bin as school bully Min Hee, who gets caught up in Ji Soo’s crime. Park Joo Hyun will portray Ji Soo’s dangerous partner in crime Gyu Ri, while Nam Yoon Soo will appear as Min Hee’s boyfriend and the school’s most popular guy Ki Tae.","['Park Ju Hyun', 'Jung Da Bin', 'Nam Yoon Su', 'Kim Dong Hee']",인간수업
600,Shall We That’s,,,,2020-04-27,2020-07-09,Monday,2020,6,90.0,"The bitter life of the Youths who want to die, but also want to live. ",['Jeon Bo Ram'],쉘위댓츠
