Unnamed: 0,drama_name,org_net,director,screenwriter,start_dt,end_dt,aired_on,year,tot_eps,time_per_ep,synopsis,actor_list,kor_title
733,Doctor Detective,SBS,['Park Joon Woo'],['Song Yoon Hee'],2019-07-17,2019-09-05,"Wednesday, Thursday",2019,32,66.0,"Do Jung Eun works as an industrial health doctor. She partners with Doctor Heo Min Ki to uncover the truth related to industrial accidents, diseases and other incidents that take place at industrial sites. Do Jung Eun seeks out the truth, which the TL Group wants to cover up.(Source: AsianWiki) ","['Bong Tae Kyu', 'Lee Ki Woo', 'Park Jin Hee']",닥터탐정
734,Miss Independent Ji Eun Season 2,vLive,,,2019-07-16,2019-09-06,"Tuesday, Friday",2019,16,75.0,"Season 2 brings Lee Ji Eun's university life, also the worries and love stories of college students. Ji Eun has to make important decisions about her feelings, her dreams and, finally, her life. ","['Kim Si Eun', 'Cha In Ha']",세상 잘 사는 지은씨2
735,Everybody Say Kungdari,MBC,"['Kim Heung Dong', 'Kim Chil Bong']",['Kim Ji Hyun'],2019-07-15,2019-11-29,"Monday, Tuesday, Wednesday, Thursday, Friday",2019,99,24.0,"Bo Mi is a Korean adoptee in the United States. She lives in New York and enjoys her life there, but she gets involved in an unexpected case. Bo Mi doesn't have a U.S. citizenship and she is kicked out of the country. She returns to her hometown village of Kungdari, South Korea. There, Bo Mi meets Soo Ho. Soo Ho used to work in finance in the United States. He was successful there, but to develop a natural remedy for his ill daughter, Soo Ho settled down in Kungdari.(Source: AsianWiki)","['Lee Bo Hee', 'Park Shi Eun', 'Kim Ho Jin', 'Seo Hye Jin', 'Kang Suk Jung']",모두 다 쿵따리
736,Hotel del Luna,tvN,['Oh Choong Hwan'],"['Hong Jung Eun', 'Hong Mi Ran']",2019-07-13,2019-09-01,"Saturday, Sunday",2019,16,300.0,"Nestled deep in the heart of Seoul’s thriving downtown sits a curious hotel, the like of which no one has ever seen before. Old beyond measure, the building has stood for millennia, an ever-present testament to the fact that things are not always what they seem. Running this hotel is Jang Man Wol, a greedy, suspicious soul who has spent the past thousand years acting as the establishment’s CEO.Bound to the hotel by a deity who keeps her there to save her from going berserk and self-destruction with rage, hatred and thirst for revenge. Her only hope of escape is if she can let go of her resentment and hatred and find love. Trapped in her resentment for a betrayal, Man Wol is doomed to spend all of eternity running this odd establishment, catering to the needs of the most peculiar clientele. Things take an interesting turn when Goo Chan Sung shows up. Once the youngest assistant manager ever to work at a multinational hotel corporation, Chan Sung finds himself forced to manage the Hotel del Luna because of a deal his father made with Man Wol years ago. Excellent with managing money, he starts to put Jang's excessive spending and disastrous financial situation in order; that may be exactly what this odd establishment and its cursed CEO needs.(Source: Viki; edited by Drama Addict at MyDramaList)","['Yeo Jin Goo', 'IU']",호텔 델루나
737,Wild Guys,tvN,,,2019-07-12,2019-08-16,"Friday, Saturday",2019,10,90.0,A sitcom that takes place in 'Amazing' a magical club in a university with members that have superpowers. ,"['Do Won', 'So Ju Yeon', 'New Sun', 'Kim Ye Ji', 'Ki Tae Hwa', 'Jang Moon Bok']",오지는 녀석들
738,Level Up,DramaX MBN Viki,['Kim Sang Woo'],['Kim Dong Kyu'],2019-07-10,2019-08-15,"Wednesday, Thursday",2019,12,300.0,"Ahn Dan Te is the ace director of Yoo Seong CRC, a company specializing in restructuring. He is a true “cold city man” of this era with a poker face that doesn’t express emotions, perfect workmanship, and cold-blooded harshness.Shin Yeon Hwa is the chief development officer of the dying game company Joy Buster, who teams up with Ahn Dan Te. She starts to develop a new game to satisfy him, but they often misunderstand each other and end up quarreling, creating a lovable comedy for the viewers.The drama between cold Ahn Dan Te and passionate Shin Yeon Hwa will double the excitement by stirring up an odd chemistry. ","['Sung Hoon', 'Han Bo Reum']",레벨업
739,WATCHER,OCN,['Ahn Gil Ho'],['Han Sang Woon'],2019-07-06,2019-08-25,"Saturday, Sunday",2019,16,244.0,"After a dramatic incident 15 years ago, a senior detective, Do Chi Kwang, a former prosecutor Han Tae Joo and a young policeman, Kim Young Koon, become members of an internal affairs investigation team to uncover the truth and root out corruption and injustice from within the ranks of the police.(Source: DramaWiki) ","['Han Seok Kyu', 'Kim Hyun Joo', 'Seo Kang Joon']",왓쳐
740,When You Love Yourself Season 2,vLive,,,2019-07-05,2019-08-07,"Wednesday, Friday",2019,10,60.0,"'How to Love Without Losing Myself' despite the problems of career, dating, and friends. ","['Jung Min Gyu', 'Sat Byeol']",통통한연애2
741,Love Affairs in the Afternoon,Channel A,['Kim Jung Min'],['Yoo So Jung'],2019-07-05,2019-08-24,"Friday, Saturday",2019,16,225.0,"Son Ji Eun is a housewife who works part-time at a mart. She is quiet and sincere, even as she feels trapped in her unhappy life and lonely marriage. One day, she meets biology teacher Yoon Jung Woo and her heart starts beating again. They both know that only ruin will await them, yet they cannot seem to stay away from each other.(Source: xyLaar at MyDramaList) ","['Ye Ji Won', 'Lee Sang Yeob', 'Park Ha Sun', 'Jo Dong Hyuk']",평일 오후 세시의 연인
742,Designated Survivor: 60 Days,Netflix tvN,['Yoo Jong Sun'],['Kim Tae Hee'],2019-07-01,2019-08-20,"Monday, Tuesday",2019,16,278.0,"Park Moo Jin is a former professor of chemistry and now holds the Minister of Environment position. He doesn't have ambition, personal beliefs or political sense. One day, the cabinet is gathered in the National Assembly for the president's address. A terror attack takes place, killing many government officials, including the president and ministers. Park Moo Jin is the highest ranking government official left alive. He doesn't want the position, but he must sit as the acting president for 60 days. Park Moo Jin chases after the person or group responsible for the attack as he grows as a national leader.(Source: AsianWiki)~~ Remake of the American TV series ""Designated Survivor"" [2016].","['Son Suk Ku', 'Ji Jin Hee', 'Heo Joon Ho', 'Lee Joon Hyuk', 'Kang Han Na']",60일 - 지정생존자
743,Coffee Love Coffee Season 2,,,,2019-06-27,2019-08-15,Thursday,2019,8,90.0,,,너에게반하다 시즌2
744,"Will Be Okay, Never Die",,,,2019-06-25,2019-07-30,Tuesday,2019,6,110.0,"Oh Min Joo, a rookie employee of an office who dreams of quitting her job. She experiences the ups and downs one goes through in the workplace and represents the sympathy of the 20s-30s age working group.(Source: HanCinema) ","['Kang Yul', 'Jo Woo Ri']",괜찮아 안죽어
745,"Arthdal Chronicles Part 2: The Sky Turning Inside Out, Rising Land",Netflix tvN,['Kim Won Suk'],"['Kim Young Hyun', 'Park Sang Yeon']",2019-06-22,2019-07-07,"Saturday, Sunday",2019,6,810.0,"Ta Gon has now become the most powerful man in Arthdal. He has an affectionate relationship only with Taealha, the daughter of the rival Hae Tribe, because of their shared ambitions.Sa Ya has been kept confined in a tower because he is an Igutu, a hybrid between a Saram and Nweantal. Ta Gon chose to spare Sa Ya’s life as a baby in the wars that wiped out all the Nweantals and brought him back to Arthdal. His relationship with Sa Ya is complicated as Igutus are hated in Arthdal. Tae Al Ha has helped Ta Gon raise him.Tan Ya, in an attempt to escape from the fortress of fire, where she and her tribe were held as hostages, goes into a room.  This room looks exactly like what EunSeom had described in his dreams. There she sees a boy that looks just like Eun Seom. What will happen after Sa Ya, who longs to escape his tower, and Tan Ya, who yearns for revenge against Arthdal, meet for the first time?(Source: Vishalingle at MyDramaList)","['Kim Ok Bin', 'Song Joong Ki', 'Kim Ji Won', 'Jang Dong Gun']","아스달 연대기 Part 2 뒤집히는 하늘, 일어나는 땅"
746,Clumsy Love,,,,2019-06-20,2019-07-11,,2019,7,69.0,,"['Choi Si Hun', 'Kim Bum Su']",사랑할 수 있을까?
747,Love Playlist Season 4,Naver TV Cast vLive,['Yoo Hee Woon'],"['Lee Seul', 'Choi Yo Ji']",2019-06-19,2019-08-10,"Wednesday, Saturday",2019,16,75.0,"The fourth season will show stories that everyone has experienced not only of love, but also enlistment, job hunting, and new human relationships.","['Kim Sae Ron', 'Bae Hyun Sung', 'Lee Yoo Jin', 'Park Jung Woo', 'Park Shi An', 'Kim Hyung Suk']",연애플레이리스트 시즌4
748,Multi Personality Girl,,,,2019-06-17,2020-01-23,,2019,6,100.0,,"['Jo Ah Young', 'Choi Eun Ji']",다중인격소녀
749,Biggest Fan,vLive,,,2019-06-16,2019-07-07,"Wednesday, Sunday",2019,6,80.0,Yoo Ari and Ahn Do Jun are idol fans and best friends. They become friends with transfer student Jung Yu Hee who becomes a fan of trainee teacher Ahn Jae Hyun. ,"['Yeon Je Hyung', 'Park Seo Yeon', 'Kim Hyun Soo']",오늘도 덕질하세요
750,Chief of Staff,jTBC Netflix,['Kwak Jung Hwan'],['Lee Dae II'],2019-06-14,2019-07-13,"Friday, Saturday",2019,10,396.0,"Jang Tae Joon graduated from the Korean National Police University and worked as a detective. He wanted to gain more power and decided to work in the National Assembly. Now, he is the chief aide to a 4-time lawmaker. He has excellent intuition, cold-blooded decisiveness and a strong desire to win. He was able to place his lawmaker in the position of party representative, but Jang Tae Joon had higher ambitions.Meanwhile, Kang Sun Young is a first-year lawmaker who got elected through proportional representation and is a spokesperson for her party. She worked as a lawyer and hosted a current affairs TV program prior to becoming a lawmaker. She is ambitious and does her job well. Kang Sun Young has an awkward relationship with Jang Tae Joon, whose boss is a rival of the senior lawmaker who got her to become a proportional representation lawmaker. (Source: AsianWiki)","['Jung Jin Young', 'Lee Elijah', 'Kim Gab Soo', 'Shin Min Ah', 'Lee Jung Jae', 'Kim Dong Jun']",보좌관 - 세상을 움직이는 사람들
751,Joseon Survival,TV Chosun,"['Lee Hyung Sun', 'Jang Yong Woo']",['Kim Sol Ji'],2019-06-08,2019-08-17,"Saturday, Sunday",2019,16,244.0,"Joseon Survival is about Han Jung Rok, a former national archer and current deliveryman from 2019. He ends up traveling to the past and meets Im Kkeok Jeong, a famous thief from the Joseon dynasty. Together, they struggle to survive, put their lives at stake for the people they love, and share a strong friendship.","['Kyung Soo Jin', 'Park Se Wan', 'Song Won Seok', 'Kang Ji Hwan', 'Seo Ji Suk']",조선생존기
752,Search: WWW,tvN,"['Jung Ji Hyun', 'Kwon Young Il']",['Kwon Do Eun'],2019-06-05,2019-07-25,"Wednesday, Thursday",2019,16,262.0,"This drama is about the conflicts, the wins, and losses one experiences when working. It will follow the story of 21st century women, who chose not to be a wife or a mother and successfully work without discrimination or impediments.Bae Ta Mi works as a director for a big web portal company. She is in her late 30's and is quite competitive. With her competitiveness, Ta Mi enjoys success. The methods she uses to win has her wondering if she is doing the right thing with her life. Has she sacrificed too much of her personal life for success?Park Mo Gun is a man in his 20's and is a gifted composer. He creates music for video games. Mo Gun meets Ta Mi at an arcade. He falls in love with her due to her competitive spirit.(Source:  Koreandrama.org and AsianWiki)","['Lee Da Hee', 'Jeon Hye Jin', 'Lee Jae Wook', 'Ji Seung Hyun', 'Jang Ki Yong', 'Im Soo Jung']",검색어를 입력하세요: WWW
753,A Place in the Sun,KBS2,['Kim Won Yong'],['Lee Eun Joo'],2019-06-03,2019-11-01,"Monday, Tuesday, Wednesday, Thursday, Friday",2019,102,21.0,"Kim Yoo Wol became an orphan and he was raised by foster parents. He worked extremely hard and passed his CPA exam. He enjoys happy days with his girlfriend Yoon Shi Wol, but he has a near-death experience. He changes his life and goes under the alias of Oh Tae Yang. He is dead to Yoon Shi Wol.Meanwhile, Yoon Shi Wol, who believes her boyfriend Kim Yoo Wol is dead, has a difficult time. She begins to work at the conglomerate company Yangji Group. There, she meets Oh Tae Yang.(Source: AsianWiki)","['Oh Chang Seok', 'Yoon So Yi', 'Choi Sung Jae', 'Ha Shi Eun']",태양의 계절
754,Perfume,KBS2,['Kim Sang Hwi'],['Choi Hyun Ok'],2019-06-03,2019-07-23,"Monday, Tuesday",2019,32,66.0,"Seo Yi Do is a top designer. Although he appears to be the perfect man on the outside, his personality leaves something to be desired. On top of that, he has about 52 phobias and 35 allergies. Min Jae Hee is a middle-aged housewife, who has devoted her life to her family only to see it fall apart before her eyes.She discovers a miracle perfume that makes her look young again. After recovering her youth, she ends up walking the runway in one of Seo Yi Do’s fashion shows and signs with a top modeling agency to become a celebrity.Both of them get a second chance at romance in what is described as a fantasy romantic comedy.","['Go Won Hee', 'Cha Ye Ryun', 'Kim Min Gue', 'Shin Sung Rok', 'Ha Jae Sook']",퍼퓸
755,Partners for Justice Season 2,MBC,"['Noh Do Cheol', 'Han Jin Sun']","['Jo Won Gi', 'Min Ji Eun']",2019-06-03,2019-07-29,"Monday, Tuesday",2019,32,66.0,"In crime and in life, all contact leaves a trace. There is no perfect crime and our hero and heroine have the ultimate cooperation. This drama continues the tale of a forensic scientist and a prosecutor who make the best of teams.(Source: HanCinema) ","['Oh Man Suk', 'Jung Jae Young', 'Jung Yoo Mi', 'Noh Min Woo']",검법남녀 시즌2
756,Arthdal Chronicles Part 1: The Children of Prophecy,Netflix tvN,['Kim Won Suk'],"['Kim Young Hyun', 'Park Sang Yeon']",2019-06-01,2019-06-16,"Saturday, Sunday",2019,6,800.0,"Set in the fictional land of Arthdal during ancient times(bronze age). Eun Seom was born with a fate to bring disaster to Arthdal, which leads him and his mother, who wants to save him, to endure hardships. Finally, they decide to leave and travel together to a better place. Although Eun Seom grows up in the new land, he is seen as an outcast because he is different from the land's natives. Ta Gon is a war hero of Arthdal. He has paved the way for Arthdal to become a prosperous city and nation, and he is the strongest warrior in Arthdal. He dreams of becoming the first king of Arthdal.Tan Ya was born with the same fate as Eun Seom. She is the next great mother of the Wahan Tribe. But she has difficulty mastering the dance of the great mother and hasn't had a single dream since the Eun Seom appeared in their village. Taealha is the daughter of the head of the Hae tribe. She has greater ambitions.(Source: AsianWiki)","['Kim Ok Bin', 'Song Joong Ki', 'Kim Ji Won', 'Jang Dong Gun']",아스달 연대기 Part 1 예언의 아이들
757,What Happened to Mirae?,,,,2019-05-31,2019-09-13,Friday,2019,9,100.0,A story of a college student named Han Mi Rae who gets stuck in a time loop on the last day of her trip to Japan after meeting a guy named Dong Joon.(Source: MyDramaList) ,"['Han Yi Su', 'Kang In']",미래에게 생긴 일
758,Love Vlog,,,,2019-05-28,2019-07-25,,2019,6,100.0,,"['Kang Yul', 'Kim Seo An', 'Choi Kyung Hoon', 'Jo Hye Won']",너의 연애 브이로그
759,In-Out Sider,vLive,,,2019-05-28,2019-06-19,"Tuesday, Wednesday",2019,8,90.0,Two high school boys growing and getting mature together. They are thinking about their dreams and future.(Source: kpopmap) ,"['Lee Eun Bi', 'Lim Se Jun', 'Seola', 'Kim Jae Hoon']",인싸가된아싸짱
760,The Wind Blows,jTBC,"['Jung Jung Hwa', 'Kim Bo Kyung']",['Hwang Joo Ha'],2019-05-27,2019-07-16,"Monday, Tuesday",2019,16,262.0,“The Wind Blows” is a story about a man who decided to divorce his beloved wife after suffering from Alzheimer’s disease and a woman who decided to divorce her husband to have children. The plot unfolds six years later when they reunite.,"['Kim Ga Eun', 'Kim Ha Neul', 'Kim Sung Cheol', 'Kam Woo Sung']",바람이 분다
761,One Spring Night,MBC Netflix,['Ahn Pan Seok'],['Kim Eun'],2019-05-22,2019-07-11,"Thursday, Wednesday",2019,32,66.0,"Feeling trapped in a stale four-year relationship and reluctant to take the next step into marriage, Lee Jung In stumbles into Yu Ji Ho's pharmacy one morning, nursing a hangover after a night of drinking with her friend. As she tries to reassemble herself before going to work, Jung In discovers that she has forgotten her wallet and cannot pay. Ji Ho kindly helps Jung In, despite her prickly personality. What begins as an innocent daily interaction, develops into a deeper attachment as the two find themselves drawn to one another. They embark on a secret friendship while navigating the minefield of familial and societal expectations.","['Jung Hae In', 'Han Ji Min', 'Kim Joon Han']",봄밤
762,Angel's Last Mission: Love,KBS2,['Lee Jung Sub'],['Choi Yoon Kyo'],2019-05-22,2019-07-11,"Wednesday, Thursday",2019,32,66.0,"Lee Yeon Seo, is a cynical and arrogant ballerina. She is the prima ballerina, but after an accident she has to give up her dream. After her parents' sudden death, she doesn’t trust anyone since there are a lot of people lurking around her and her inherited money.  Because of her distrust and arrogance, she is unable to love anyone. Kim Dan is an optimistic, carefree angel who is always getting into trouble. In order to return to heaven, he is tasked with a mission to find true love for the talented but emotionally distant ballerina.","['Lee Dong Gun', 'Kim Myung Soo', 'Shin Hye Sun', 'Kim  Bo Mi']","단, 하나의 사랑"
763,Engineering Sensibility,,,,2019-05-21,2019-06-07,"Tuesday, Friday",2019,6,80.0,,"['Lee Yoo Jin', 'Kim Seung Woo', 'Yeon Seung Ho', 'Kim Hyun Ryong', 'Haesol']",공대감성
764,Anniversary Anyway,,,,2019-05-21,2019-07-05,"Tuesday, Friday",2019,14,30.0,"“Anniversary Anyway” is a Naver V original web drama that tells the story of six teenagers who are experiencing first love as they each get ready to celebrate an anniversary.Hongseok has taken on the role of a sharp-minded 18-year-old boy named Hong Woo Jae who is a hopeless romantic for Cha Se Yi. Gyujin will play Gong Doo Jin, a boy who finds love more difficult than everything else in the world. ","['Yang Hong Seok', 'Kim Na Yun', 'Park Ji Ye', 'Kim Min Seo', 'Lee Jae Seok', 'Dam Woo']",어쨌든 기념일
765,Shady Mom-in-Law,SBS,['Lee Jung Hoon'],['Kim In Kang'],2019-05-20,2019-11-08,"Monday, Tuesday, Wednesday, Thursday, Friday",2019,123,16.0,"Jenny works as a fashion designer and she is successful at her job. She has a very close relationship with her mother Soo Jin. Her mother wants Jenny to marry Man Soo, but Jenny does not like Man Soo and ignores him. Jenny happens to meet Eun Suk. They fall in love with each other at first sight. Eun Suk has a warm and quiet personality, but he believes in doing the right thing. He is from a wealthy family. They decide to get married, but Jenny's mother Soo Jin opposes their marriage.(Source: AsianWiki)","['Kim Jung Hyun', 'Park Jin Woo', 'Kim Hye Sun', 'Shin Da Eun', 'Ahn Yun Hong', 'Son Woo Hyeok']",수상한 장모
766,Kim Is a Genius,jTBC,,,2019-05-17,2019-07-19,Friday,2019,10,90.0,“Kim Is a Genius” is about the strange things that happen when a viral marketing company starts using a make-believe app. ,"['Choi Moon Hee', 'Yoo Young Jae', 'Park Soo Young', 'Jung Sung Ho']",김슬기 천재
767,My Absolute Boyfriend,SBS Viki,['Jung Jung Hwa'],['Yang Hyuk Moon'],2019-05-15,2019-07-11,"Wednesday, Thursday",2019,40,52.0,"Eom Da Da is a special effects make-up artist who has been secretly dating Ma Wang Joon, an A-class actor, for 7 years. After a sequence of incidents that damaged Da Da's belief in her love, she decides to break up with Wang Joon. With a heart barely healed after the breakup, she ends up meeting Young Goo, a humanoid robot programmed to be a perfect boyfriend. Young Goo begins to develop human emotions and gets involved in a love triangle with Wang Joon and Da Da.(Source: MyDramaList)~~ Adapted from the manga ""Absolute Boyfriend"" (絶対彼氏) by Watase Yu (渡瀬悠宇).","['Hong Jong Hyun', 'Bang Min Ah', 'Yeo Jin Goo', 'Hong Seo Young', 'Choi Sung Won']",절대 그이
768,Voice Season 3: City of Accomplices,OCN,['Nam Ki Hoon'],['Ma Jin Won'],2019-05-11,2019-06-30,"Saturday, Sunday",2019,16,225.0,Emergency 112 call center members deal with an international evil cartel. The group is involved in the internet's dark web.(Source: AsianWiki) ,"['Lee  Ha Na', 'Lee Jin Wook']",보이스 3
769,Sweat Romance,,,,2019-05-08,2019-05-22,,2019,5,96.0,,"['Ko Jae Hyun', 'Ki Eun Soo', 'Jo Hyung Joo', 'Hwang Min Hwan']",땀땀로맨스
770,Save Me Season 2,OCN,['Lee Kwon'],['Seo Joo Yeon'],2019-05-08,2019-06-27,"Wednesday, Thursday",2019,16,244.0,"With their municipality scheduled to be flooded to make way for the construction of a new dam, the devout denizens of a rural village have placed their faith in Choi Gyung Seok, a church elder who promises to relocate the flock. Choi tells the villagers they will build a church and a new housing development where they will all be able to live together after the town is completely submerged. He also says that only 144,000 people can go to heaven and that church offerings are mandatory if one wants to ""secure their spot."" Even the town's much-revered Reverend Sung, a young and good-looking minister who seemingly has the ability to heal the sick, approves of Choi's plans.Behind his guise of devotion, however, Choi is a practiced con man posing as a representative of a fake religion; his true aim is to defraud the villagers of their resettlement compensation. The only obstacle to the scheme is Kim Min Chul, a skeptical outcast who accidentally discovers evidence of Choi's past misdeeds and suddenly finds himself becoming the center of resistance against the church institution.(Source: Wikipedia)~~ Remake of the South Korean animated film “The Fake” [2013].","['Esom', 'Chun Ho Jin', 'Kim Young Min', 'Uhm Tae Goo']",구해줘 2
771,Abyss,Netflix tvN,['Yoo Je Won'],['Moon Soo Yeon'],2019-05-06,2019-06-25,"Monday, Tuesday",2019,16,225.0,"“Abyss” is about a man and a woman who tragically die and are given another chance at life through soul-reviving marbles in a magical abyss.Go Se Yeon was a tough, accomplished, and unrivaled beautiful female prosecutor who worked in the Seoul District public Office but gets into a fatal accident and dies. However, due to the mysterious magical marble—Abyss—Go Se Yeon is revived, but now in a totally different appearance. Go Se Yeon now possesses a common appearance based on how “good” her spirit was in her previous life.Cha Min was the highly intelligent heir to Korea’s top cosmetics company but was also a smart, humble, and kind-hearted man. Although he has both the brains and an astounding amount of wealth, he considers himself unattractive and is insecure about his looks. Like Go Se Yeon, Cha Min gets into an accident and dies. Due to the mysterious magical marble—Abyss—he comes back to life with a different appearance as an exceedingly handsome man just as bright as the spirit he had in his previous life.Go Se Yeon and Cha Min begin to work as a lawyer and an administrator at a private law firm and decide to investigate the magical incident. Romance blooms in the office as the two intertwine together to accept their same fate.(Source: AsianWiki, Soompi)","['Ahn Hyo Seop', 'Park Bo Young']",어비스
772,The Secret Life of My Secretary,SBS,['Lee Kwang Young'],['Kim Jung Ah'],2019-05-06,2019-06-25,"Monday, Tuesday",2019,32,66.0,"Do Min Ik is an intelligent, perfectionist man with a heart of stone and the Chief of Team 1 at T&T Mobile Media who always relies on his secretary, the hot-tempered Jung Gal Hee. Although she diligently carries out the tasks her mean boss instructs her to do, she does not hold back in saying what she wishes to say. Will an office romance blossom?(Source: AJ at MyDramaList) ","['Jin Ki Joo', 'Kim Young Kwang', 'Koo Ja Sung', 'Kim Jae Kyung']",초면에 사랑합니다
773,Different Dreams,MBC,['Yoon Sang Ho'],['Jo Gyoo Won'],2019-05-04,2019-07-13,Saturday,2019,40,40.0,"A turning point in Korean history, one never to be forgotten is presented in this engaging historical drama, celebrating its 100th anniversary. In 1919, during the Japanese colonial period, two events paved the way for the independence of Korea, the March 1st Movement and the establishment of the Korean Provisional Government. And with it, a covert armament for freedom was born, the Heroic Corps. Historically and in the drama, the man leading the corps goes by the name of Kim Won Bong, his real name only a few people know. He rarely stays in one area for more than two hours and sleeps for only short periods at a time. With fiery passion in his heart, he moves about swiftly and dreams for his country's independence. Lee Young Jin a Korean woman raised by a Japanese military doctor follows in her adopted father's footsteps, and through a series of events, attends a prestigious medical university in Shanghai. She returns to Joseon and becomes the first female surgeon. The two of them cross paths, and although they follow different ideologies, Won Bong soon realizes his need for her and begins to regret sending her deep into enemy territory. These two characters will walk together, sometimes run, sometimes fall, only to get back up again to chase their dreams. Bearing with them the pain and suffering of the historical events that shaped Korea's independence, they hope to instil the past so that it will never be forgotten.(Source: Viki)","['Yoo Ji Tae', 'Im Joo Hwan', 'Lee Yo Won', 'Nam Gyu Ri']",이몽
774,The Nokdu Flower,SBS,['Shin Kyung Soo'],['Jung Hyun Min'],2019-04-26,2019-07-13,"Friday, Saturday",2019,48,44.0,"Set during the Donghak Peasant Revolution (1894-1895), two half-brothers find themselves on opposing sides of the conflict. Baek Yi Kang is the first son of a prominent family whose wealthy father is a notorious local government official, while his mother comes from the lowest class. His mother's low social standing and being born out-of-wedlock cause people to look down upon him. Baek Yi Hyun is Yi Kang’s younger half-brother who is handsome, smart, and polite. Yi Hyun has everything and treats his half-brother with respect. Song Ja In is the only daughter of the head of a large peddlers’ group, who owns the Jeonjoo Yeokak Inn, where goods are also sold. Ja In has courage and charisma and remains calm under pressure. She dreams of becoming the best merchant in Joseon.(Source: AsianWiki)","['Choi Moo Sung', 'Yoon Shi Yoon', 'Han Ye Ri', 'Jo Jung Suk']",녹두꽃
775,A-Teen Season 2,Naver TV Cast vLive,['Han Soo Ji'],['Kim Sa Ra'],2019-04-21,2019-06-27,"Thursday, Sunday",2019,20,45.0,Season 2 of “A-TEEN” will focus on the changes in the lives of the lead characters as they approach the ages of 18 and 19 (by Korean reckoning). The show will realistically showcase the conflicts and worries the characters will have ahead of what seems like the greatest hurdle in their lives—the college entrance exam. It will also realistically display the many choices they will make in the process of preparing for the exam.,"['Kang  Min Ah', 'Ryu Eui Hyun', 'Kim Soo Hyun', 'Choi Bo Min', 'Kim Dong Hee', 'Lee Na Eun']",에이틴 2
776,My First First Love,Netflix,['Oh Jin Suk'],['Kim Ran'],"Apr 18, 2019","Apr 18, 2019",,2019,8,375.0,"A group of Yoon Tae Oh’s friends suddenly move into his house for their own personal reasons, where they experience love, friendships, and struggles. Song I and Tae Oh have been friends since they were three years old; Choi Hoon is an aspiring theater actor; Ga Rin is an heiress to a rich family.When Song I meets another friend of Tae Oh—Do Hyeon, who acts cold to girls and works several jobs—their friendship is tested.","['Jung Jin Young', 'Jung Chae Yeon', 'Kang Tae Oh', 'Choi Ri', 'Kim Ji Soo', 'Hong Ji Yoon']",첫사랑은 처음이라서
777,Her Private Life,tvN,['Hong Jong Chan'],['Kim Hye Young'],2019-04-10,2019-05-30,"Wednesday, Thursday",2019,16,281.0,"A dedicated professional, Sung Deok Mi lives for her work as an art gallery curator. Devoting herself to her work, she is exceptional in every way, save one. Beneath that cool, professional facade, Deok Mi carries a dark secret. A secret she desperately wants to keep from the world. A secret that has driven lovers away. A secret that rules every moment of her personal life...Sung Deok Mi is the ultimate Cha Shi An fangirl. The devoted manager of a Shi An fansite, Deok Mi eats, breathes, and sleeps for Shi An. He is her sun, her moon. Her entire universe revolves around him. This is the secret Deok Mi must hide from the world. And hide it she does. At least until Ryan Gold, the art gallery’s new director, saunters into her life. A once famous painter, the former artist turned director considers himself an indifferent being, unconcerned with the lives of others. But when he uncovers Deok Mi’s secret, everything changes.(Source: Viki)~~ Adapted from the web novel “Noona Fan Dot Com” (누나팬닷컴) by Kim Sung Yeon (김성연).","['Park Min Young', 'Kim Jae Wook']",그녀의 사생활
778,Camellia,,,,2019-04-09,2019-05-07,Tuesday,2019,5,120.0,"A webdrama about the pain, the conflict, and the resolutions of the descendants of the 'Yeosun case' that occurred in 1948.(Source:hancinema) ",,동백
779,I Hate Going to Work,KBS2,['Seo Joo Wan'],['Park So Young'],2019-04-09,2019-07-02,Tuesday,2019,12,295.0,A slice-of-life office drama about people who don't want to go to work that will resonate with everyday office workers.(Source: HanCinema) ,"['Do Won', 'So Ju Yeon', 'Han Soo Yeon', 'Kim Dong Wan']",회사 가기 싫어
780,Special Labor Inspector Jo,MBC,"['Park Won Gook', 'Sung Chi Wook']",['Kim Ban Di'],2019-04-08,2019-05-28,"Monday, Tuesday",2019,32,66.0,"Social satire drama about punishing the ""haves"" of society. It follows Jo Jin Gap, a man who used to be a member of the national judo team, and whose dream of becoming a physical education teacher is dashed when he gets kicked out for his temper. Jin Gap then becomes a civil servant who puts safety first, and works as a labor inspector for the Ministry of Employment and Labor.(Source: HanCinema) ","['Kim Dong Wook', 'Park Se Young', 'Kim Kyung Nam', 'Ryu Deok Hwan']",특별근로감독관 조장풍
781,Beautiful World,jTBC Viki,['Park Chan Hong'],['Kim Ji Woo'],2019-04-05,2019-05-25,"Friday, Saturday",2019,16,225.0,"This drama is about a boy on the edge of life and death, and his family's quest to find the truth.  Amidst the lies and secrets, mistrust and pain, the family looks for hope in this crazy world.  Mu Jin, is a teacher and a father. His wife, In Ha, runs 'Ho Ho Bakery' and they have a 9th-grade son and an 8th-grade daughter.  For the sake of their kids' education, they move to a different neighborhood. One day, at their new competitive school, Sun Ho gets into an accident, causing him to become brain dead.  The father and mother, filled with great guilt and rage because of the accident, investigate to find out what happened to cause the accident.  Su Ho, Sun Ho's baby sister, also sets out on her own to find out the truth behind her brother's accident.(Source: JTBC)","['Oh Man Suk', 'Park Hee Soon', 'Choo Ja Hyun', 'Nam  Da Reum', 'Cho Yeo Jung', 'Kim Hwan Hee']",아름다운 세상
