Unnamed: 0,drama_name,org_net,director,screenwriter,start_dt,end_dt,aired_on,year,tot_eps,time_per_ep,synopsis,actor_list,kor_title
928,A-Teen,Naver TV Cast vLive,['Han Soo Ji'],['Kim Sa Ra'],2018-07-01,2018-09-16,"Wednesday, Sunday",2018,24,25.0,"People say that 18 is a carefree age, but all the moments were too serious to say I was not worried. This is a short teenage school romance web drama. ","['Shin Ye Eun', 'Shin Seung Ho', 'Ryu Eui Hyun', 'Kim Soo Hyun', 'Kim Dong Hee', 'Lee Na Eun']",에이틴
929,Secrets and Lies,MBC,['Kim Jung Ho'],['Lee Do Hyeon'],2018-06-25,2019-01-11,"Monday, Tuesday, Wednesday, Thursday, Friday",2018,122,17.0,"Han Woo Jung is a bright, happy person. After she's betrayed by her best friend Shin Hwa Kyung, her life is ruined. However, despite this all, she continues pursuing her dreams and never loses hope!(Source: MyDramaList) ","['Oh Seung Ah', 'Lee Joong Moon', 'Seo Hae Won', 'Bu Bae']",비밀과 거짓말
930,Because It's My First Time,"Naver TV Cast,  vLive,",,,2018-06-20,2018-06-29,"Friday, Monday, Wednesday",2018,5,60.0,"Side story and follow up of popular web drama ""Crushes- Special Edition"" - This side story follows through the married lives of couple Park Sung Woo & Kim Su In. ","['Park Sung Woo', 'Kim Soo In']",처음이라서
931,"Eat, Fight, and Live Together",,,,2018-06-16,2018-07-26,,2018,7,43.0,,,먹고 싸우고 동거하라
932,Life on Mars,OCN,['Lee Jeong Hyo'],['Lee Dae II'],2018-06-09,2018-08-05,"Saturday, Sunday",2018,16,244.0,"As the leader of a crime investigation team, Han Tae Joo has propelled his career and risen through the ranks by trusting data over all else. One day, while investigating a serial murder case, he has an accident. When he wakes up, he suddenly finds himself in the winter of 1988. He doesn't know why, but he's now a detective appointed to work at a police station in a small city. To get back to the present day, Han Tae Joo tries to solve the case.(Source: TMDb)~~ Remake of the British TV series ""Life on Mars"" [2006].","['Park Sung Woong', 'Jung Kyung Ho', 'Oh Dae Hwan', 'Go Ah Sung', 'Noh Jong Hyun']",라이프 온 마스
933,What's Wrong with Secretary Kim,tvN,['Park Joon Hwa'],"['Baek Sun Woo', 'Choi Bo Rim']",2018-06-06,2018-07-26,"Wednesday, Thursday",2018,16,259.0,"The series revolves around the narcissistic Lee Young Joon, the vice president of a company run by his family. He is very self-absorbed and thinks highly of himself, so much that he barely acknowledges the people around him. Lee Young Joon has a capable and patient secretary Kim Mi So who has remained by his side and worked diligently for 9 years without any romantic involvement. However, Mi So now wants to set her life & focus on herself so when she decides to resign from her job, hilarious misunderstandings ensue. After 9 years of their strictly-workplace relationship, can it now develop in something more?(Source: AJ at MyDramaList)~~ Adapted from the webtoon ""Kimbiseoga Wae Geureolgga"" (김 비서가 왜 그럴까) by Jung Kyung Yoon (정경윤).","['Park Min Young', 'Park Seo Joon']",김비서가 왜 그럴까
934,SURF 101: Intro to Romance,On Style,,,2018-06-05,2018-06-21,,2018,6,80.0,A group of friends go on a short summer vacation to the beach and they realize that their friendships are more than just that. ,"['Choi Min Soo', 'Kim Hyun Mok', 'Min Chan Ki', 'Choi Woo Jung']",하라는 공부는 안하고
935,Are You Human Too?,KBS2,['Cha Young Hoon'],['Jo Jung Joo'],2018-06-04,2018-08-07,"Monday, Tuesday",2018,36,58.0,"The drama tells of an android called Nam Shin III who must pretend to be the son of a rich family when the real Nam Shin falls into a coma. Nam Shin's mother, Oh Ro Ra, is a genius at brain technology and artificial intelligence (AI) so when her son, the real Nam Shin, is taken away from her at a young age, in her grief she creates an android that looks exactly like her son and has it grow up in the place of Nam Shin. But when Nam Shin, who is a third generation heir to PK group, gets in an accident and is comatose, the android Nam Shin III must learn how to take his place. (Source: AJ at MyDramaList)","['Kim Sung Ryung', 'Gong Seung Yeon', 'Lee Joon Hyuk', 'Seo Kang Joon', 'Park Hwan Hee', 'Yoo Oh Sung']",너도 인간이니?
936,My Woofy Poofy Love,,,,2018-05-31,2018-07-19,Thursday,2018,8,75.0,Ah Jung is an un-employed young woman who is looking for a roommate. Her tendency to be over affectionate with boyfriends irritates them and the latest boyfriend also dumps her at a coffee shop. Coffee shop manager co-worker Geum Dol has a special ability to shapeshift into a dog and he offers comfort to heartbroken Ah Jung as a dog. What will Ah Jung do when she finds the truth?(Source: MyDramaList) ,"['Kim Do Hoon', 'Chae Ji An']",나의 개 같은 연애
937,"I'm a Mother, Too",SBS,['Bae Tae Seop'],['Lee Geun Young'],2018-05-28,2018-11-23,"Monday, Tuesday, Wednesday, Thursday, Friday",2018,124,19.0,"Ji-Young has a bright personality. Due to a difficult situation, she becomes a surrogate mother. With her bright personality, she gets through hardships and struggles to obtain happiness.(Source: AsianWiki) ","['Moon Bo Ryung', 'Woo Hee Jin', 'Lee In Hye', 'Alex', 'Park Joon Hyuk']",나도 엄마야
938,Goodbye to Goodbye,MBC,"['Kim Min Shik', 'Noh Young Sub']",['So Jae Won'],2018-05-26,2018-08-04,Saturday,2018,40,45.0,"Young Hee is a woman who separated from her husband Sang Jin because he cheated on her. One day, Jung Hyo, a pregnant woman whose boyfriend ask her to abort the child, starts living with Young Hee, her boyfriend's mother. Although they fight often, they also come to understand one another.(Source: MyDramaList) ","['Lee Sung Jae', 'Lee Jun Young', 'Jo Bo Ah', 'Chae Shi Ra']",이별이 떠났다
939,Sketch,jTBC,"['Im Tae Woo', 'Jo Yong Won']","['Kang Hyun Sung', 'Im Young Bin']",2018-05-25,2018-07-14,"Friday, Saturday",2018,16,300.0,"Nabi Project Team is a small-scale secret group secretly operated by the National Police Agency. The group is named after the Hebrew/Arabic word ‘Nabi,’ meaning ‘Prophet,’ because they attempt to solve cases by utilizing the skills of Yoo Shi Hyun, who has the ability to sketch drawings of future crime scenes. During a criminal take-down, enthusiastic detective Kang Dong Soo comes across Shi Hyun’s sketchbook, which includes a prediction of his fiancée Min Ji Soo’s imminent death. His resulting choices indirectly causes multiple disasters, and in the process, an unusually motivated killer is born. As Nabi Project Team pursues him, they encounter an even larger presence behind him pulling the strings.(Source: JTBC)","['Lee Sun Bin', 'Rain']",스케치
940,The Undateables,SBS,"['Kim Yoo Jin', 'Kim Yoo Jin']",['Lee Jae Yoon'],2018-05-23,2018-07-19,"Wednesday, Thursday",2018,32,66.0,"This drama tells the story of a handsome and charming guy who is an expert of romance theories but not interested in love itself, meets a former athlete whom, after giving up her love because of harsh reality, decides to be a relationship counselor to make up for it. The drama portrays how they learn from each other to find a balance between theory and reality in love.(Source: KoreanDrama) ","['Namkoong Min', 'Choi  Tae Joon', 'Hwang Jung Eum']",훈남정음
941,Miss Hammurabi,jTBC,['Kwak Jung Hwan'],['Moon Yoo Seok'],2018-05-21,2018-07-16,"Monday, Tuesday",2018,16,300.0,"Park Cha Oh Reum is a newly appointed judge who is assigned to the 44th Civil Affairs Department at the Seoul Central District. She is always on the lookout for injustice and is able to profoundly empathize with others. Compared to her, Im Ba Reun is a cool-headed man of principle with the creed of ‘Court that is equal to all’, and he is displeased with junior judge Park Cha Oh Reum who is overly sympathetic when it comes to cases.(Source: JTBC)","['Kim Myung Soo', 'Lee Elijah', 'Sung Dong Il', 'Lee Tae Sung', 'Go Ah Ra', 'Ryu Deok Hwan']",미스 함무라비
942,About Time,tvN,['Kim Hyung Shik'],['Choo Hye Mi'],2018-05-21,2018-07-10,"Monday, Tuesday",2018,16,262.0,"A man and a woman have different abilities when it comes to time. Michaela Choi  is an aspiring musical actress who has the unusual ability to see other people’s life spans and knows that her own time is limited.When Michaela meets Lee Do Ha, the chief director of a cultural foundation, she realizes that her time clock stops when she is near him. He is the only person who can extend her life so that she can pursue her dreams of becoming a musical theater actress.Do Ha suddenly finds that Michaela is inserting herself into his life just to be near him. What can he do about this new nuisance in his life?(Source: Viki)","['Lee Sung Kyung', 'Lee Sang Yoon']",멈추고 싶은 순간 : 어바웃 타임
943,"Not Alright, But It's Alright",Naver TV Cast vLive,,,2018-05-17,2018-06-16,,2018,10,60.0,"Ji Ahn is a new contract employee at an advertising company. What challenges await her there and how or if she overcomes it is the backdrop of the story.The real story of adulting!“Not All Right, But It’s Alright” for struggling youths.(Source: Playlist Global) ","['So Ju Yeon', 'Song Geon Hee', 'Kim Min Ha', 'Kim Han Na', 'Jeong Ui Seong']",하찮아도 괜찮아
944,Room of Romance,vLive,,,2018-05-16,2018-06-01,,2018,5,120.0,"Lee Sarang is a part timer, who stays alone in an   apartment. One day new part timer, Son Hyun Woo comes to work with her. Coincidentally, a new neighbour moved in whose identity is unknown to Sarang. The plot is about how coincidence can lead to being your fate. ","['Son Hyun Woo', 'Baek Soo Hee']",사랑방손님
945,Come and Hug Me,MBC,['Choi Joon Bae'],['Lee Ah Ram'],2018-05-16,2018-07-19,"Wednesday, Thursday",2018,32,66.0,"This is the story of a tragic love that spans 12 years. When they were children, Yoon Na Moo and Gil Nak Won were each others first love. They are forced to break apart when Na Moo's father Yoon Hee Jae, a psychopath serial killer, murders Nak Won's parents.9 years later Yoon Na Moo is known as Chae Do Jin, a passionate and kind rookie detective wishing to atone for his father's sins. And Gil Nak Won is now Han Jae Yi, an aspiring actress following in the footsteps of her mother. She suffers from a panic disorder but still has a good outlook on life. However, the sadness of their past comes to light again and their short-lived encounter is over before it began.Another three years on, Jae Yi has become a popular actress and Do Jin is now an experienced detective. When their fate becomes connected once more, will their love prove to be stronger than their past?(Source: AJ at MyDramaList)","['Heo Joon Ho', 'Jin Ki Joo', 'Jang Ki Yong']",이리와 안아줘
946,Partners for Justice,MBC,['Noh Do Cheol'],"['Min Ji Eun', 'Won Young Shil']",2018-05-14,2018-07-17,"Monday, Tuesday",2018,32,66.0,"Baek Beom has worked as a forensic doctor for 10 years. He is excellent at his work but does not open his mind to other people. Eun Sol is a rookie prosecutor with a  bright personality, and she comes from a wealthy family. The forensic scientist with a bad personality and a warm-hearted prosecutor must join forces in order to catch a serial killer.(Source: MyDramaList) ","['Jung Jae Young', 'Jung Yoo Mi']",검법남녀
947,Secret Mother,SBS,['Park Yong Soon'],['Hwang Ye Jin'],2018-05-12,2018-07-07,Saturday,2018,32,56.0,"This is a drama based on women who live in Daechi-dong, the center of child education. Kim Yoon Jin has been living comfortably with her husband’s care, but to provide a better education for her son, she decides to hire a child sitter. Lisa Kim is a highly educated child sitter, who teaches and guides children to enter a good school, but still her hot temper does not suit her title as a child sitter. Along with Yoon Jin, mothers in Daechi-dong go through hard times as secrets of each mother get revealed with Lisa Kim’s appearance in the town.(Source: Viu)","['Kim So Yeon', 'Song Jae Rim', 'Song Yoon Ah', 'Kim Tae Woo']",시크릿 마더
948,Lawless Lawyer,tvN,['Kim Jin Min'],['Yoon Hyun Ho'],2018-05-12,2018-07-01,"Saturday, Sunday",2018,16,248.0,"Whatever gets the job done. Bong Sang Pil  grew up living the gangster life, full of tough physical fights and evading the law. When his mother dies a tragic death, he is determined to avenge her death. Sang Pil becomes a lawyer and begins to go after people with absolute power who think they are beyond the law. With the cunning and skills from his previous life, Sang Pil uses both his fists and legal loopholes to amass an impressive winning record.Ha Jae Yi is a young lawyer who believes the law is sacred and fights for justice. But her license gets suspended when she hits a judge over an unjust ruling during a trial. Jae Yi ends up going to work for Sang Pil so that she can continue to pay off her father’s debts. When Sang Pil and Jae Yi get involved in a case that involves Cha Moon Sook, a senior judge who wields a great deal of power, and Ahn Oh Joo, a former gangster who is now the CEO of a corporation, can they figure out a way to beat the most powerful people in the city at a very dangerous game?(Source: Viki)","['Choi Min Soo', 'Lee Hye Young', 'Seo Yea Ji', 'Lee Joon Gi']",무법 변호사
949,Rich Man,DramaX Viki,['Min Doo Shik'],['Hwang Jo Yoon'],2018-05-09,2018-06-28,"Wednesday, Thursday",2018,16,244.0,"A man suffering from prosopagnosia meets a woman who is unforgettable.Lee Yoo Chan is the founder and CEO of the IT company ""Next In"", which has become the most desirable places to work. He suffers from prosopagnosia, a condition where he can’t recognize faces, and this makes him very guarded and mistrustful of most people.Kim Bo Ra is the pride of her hometown on Jeju Island who came to Seoul to attend college. With her imminent graduation, her dream is to work for Next In. When Bo Ra meets Yoo Chan, will both their lives change in unexpected ways?(Source: Viki)","['Kim Ye Won', 'Oh Chang Seok', 'Suho', 'Ha Yeon Soo']",리치맨
950,Sunny Again Tomorrow,KBS1,['Uh Soo Sun'],['Kim Min Joo'],2018-05-07,2018-11-02,"Monday, Tuesday, Wednesday, Thursday, Friday",2018,121,17.0,"Ha Nee has been working in part-time jobs after graduating from high school. One day, she gets a job at a TV home shopping channel but gets fired from that job. She then decides to start her own fashion company and becomes involved with Han Kyul, a merchandiser for the TV home shopping channel.(Source: MyDramaList) ","['Ha Seung Ri', 'Seol In Ah', 'Lee Chang Wook', 'Jin Joo Hyung']",내일도 맑음
951,Wok of Love,SBS,"['Park Seon Ho', 'Ham Joon Ho']",['Seo Sook Hyang'],2018-05-07,2018-07-17,"Monday, Tuesday",2018,38,55.0,"The series will take place in a Chinese restaurant. Chef Seo Poong, a chef who goes from being a star chef one day to the cook at a failing neighborhood Chinese restaurant the next.Dan Sae Woo, meaning “sweet shrimp”,  lives a life of privilege and leisure—she accepted no gifts on her wedding day because her father gave her a check for 300 million won, and she enjoys horseback riding and fencing. Her greatest moment in life happens to coincide with a random bowl of jajangmyun, which leads her to undergo a big change and begin a new life.(Source: DramaBeans)","['Lee Jun Ho', 'Jang Hyuk', 'Jung Ryeo Won']",기름진 멜로
952,My Ex Diary,,,,2018-05-03,2018-05-26,,2018,8,75.0,,"['Jung Yi Seo', 'Lee Do Gyeom']",마이 엑스 다이어리
953,Mistress,OCN,['Han Ji Seung'],"['Ko Jung Woon', 'Kim Jin Wook']",2018-04-28,2018-06-03,"Saturday, Sunday",2018,12,300.0,"Drama is about the scandalous lives of a group of four girlfriends - each on her own path to self-discovery as they brave the turbulent journey together. After Jan Se Yeon's husband died in an accident, she has lived with her daughter. She begins to receive phone calls and mysterious things take place around her. The drama series will revolve around 4 women including Jan Se Yeo, Kim Eun Soo, Han Jung Won, and Do Hwa Young.","['Shin Hyun Bin', 'Choi Hee Seo', 'Han Ga In', 'Gu Jae Yi']",미스트리스
954,Suits,KBS2,"['Kim Jin Woo', 'Kwon Young Il']",['Kim Jung Min'],2018-04-25,2018-06-14,"Wednesday, Thursday",2018,16,225.0,"Hotshot lawyer Choi Kang Seok is known as the most talented closer at the prestigious Kang & Ham Law Firm. Go Yeon Woo has a photographic memory and a high IQ. Having dreamed of becoming a lawyer since losing his parents as a young boy, he studied for and aced the bar under a false name but never found a way to pay for law school. Due to his poor background, he works odd jobs to make a living and attempts to keep up with his grandmother's hospital bills.When Attorney Choi is promoted to senior partner, he's told it's time for him to hire a junior, which he's never wanted to do. But in a chance meeting, he interviews Go Yeon Woo, who's merely hiding from the police by posing as an applicant from a top law school. Choi Kang Seok learns the truth but is so impressed with his extraordinary brilliance and personality he decides to temporarily hire him in spite having no legitimate license to practice law. Choi Kang Seok's reckless gamble could place his own career in jeopardy, but he quickly grows attached to the young man, who continuously shows his mettle and creativity case by case.(Source: MyDramaList)~~ Remake of the American TV series ""Suits"" [2011].","['Chae Jung An', 'Park Hyung Sik', 'Go Sung Hee', 'Jin Hee Kyung', 'Choi Gwi Hwa', 'Jang Dong Gun']",슈츠
955,Room Of Her Own,,,,2018-04-17,2018-05-11,,2018,9,53.0,,['Lee Seol'],"자취, 방"
956,Sweaty House,,,,2018-04-12,2018-06-25,,2018,8,38.0,,['Lim Ji An'],땀내나는 집
957,"City's Night, Star",,,,2018-04-07,2018-05-15,,2018,8,98.0,"This web drama is about Ahn Mori, Park Gyu Yeong, Min Sang Myeong and Han Yu Ri ( a youtuber), who started working in a cosmetics company as interns and their stories along with employees at the company. ",,도시의밤별
958,Shall We Link Season 2,,,,2018-04-07,2018-04-21,,2018,6,70.0,~~ Co-production with Vietnam. ,['Yeon Seung Ho'],쉘위링크2
959,Miracle That We Met,KBS2,"['Lee Hyung Min', 'Jo Woong']",['Baek Mi Kyung'],2018-04-02,2018-05-29,"Monday, Tuesday",2018,18,200.0,"An ordinary man dies in a car crash, but his spirit awakes inside another man with the same name and age but an entirely different background. He becomes the head of two families and agonizes over his two different wives.(Source: KBS World) ","['Ra Mi Ran', 'Kim Hyun Joo', 'Kim Myung Min']",우리가 만난 기적
960,Soul Driver,,,,2018-03-30,2018-04-03,,2018,5,180.0,"The Soul Driver's job isn't exactly enviable: he's tasked with taking souls to the afterlife in his taxi. One day, he visits an old man who asks him to find his brother whom he became separated from when he was young. However, the Soul Driver fate is about to change, he's soon put under a disciplinary measure thanks to his negligence on the job, and he undertakes the impossible task of finding all souls who are lost. The Soul Driver finds a restaurant where lost souls are treated to a warm and nice meal before going to the afterlife. He learns that the owner can see the souls and asks him for help. The restaurant owner also asks him for a favor: to help him meet with his mom who died a long time ago. Find out how the Soul Driver and the restaurant owner struggle to help each other on this journey between life and what comes after.(Source: HanCinema)","['Cha Rae Hyung', 'Yang Hak Jin']",소울드라이버
961,Something in the Rain,jTBC Netflix,['Ahn Pan Seok'],['Kim Eun'],2018-03-30,2018-05-19,"Friday, Saturday",2018,16,281.0,"Yoon Jin Ah is a woman in her mid-30s who doesn’t know yet what it’s like to date a man. She’s been dumped by a man many times because of her clumsy, reckless, and foolish behavior. And again, a man she wanted to marry dumps her for the worst reason ever: that she’s like bland, tasteless devil's-tongue jelly, which means she’s not attractive at all as a woman.Just then, Joon Hee appears before her with a broad smile on his face. He’s as refreshing as a soft drink. Joon Hee is Jin Ah’s childhood friend's younger brother, who used to live next door. Jin Ah has always remembered him as a little kid, but one day, he comes back as a really masculine man. When she is surprised by his change, her gut feeling tells her that she would truly fall in love this time.(Source: JTBC)","['Jung Hae In', 'Son Ye Jin']",밥 잘 사주는 예쁜 누나
962,Switch: Change the World,SBS,['Nam Tae Jin'],['Baek Woon Cheol'],2018-03-28,2018-05-17,"Wednesday, Thursday",2018,32,66.0,"Scam a thousand dollars, and you are a thief. If the amount becomes a billion, you are a financier. Break a small promise, you become a conman. If you betray the trust of millions of people, you are a politician. If the law cannot punish those who have wronged thousands of lives, what can we do about it? In a society without righteousness, there need to be drastic measures taken in order to catch the bad guys. An eye for an eye, and a conman for a conman. Oh Ha Ra, a young prosecutor, meets a man who looks exactly like her senior prosecutor, Baek Joon Soo. While looking for a double to replace Joon Soo, she meets an unordinary man named Sa Do Chan. Do Chan, a genius conman, puts his skills to use in order to catch the bad guys who know their ways around the law.(Source: Viki)","['Jung Woong In', 'Jang Geun Suk', 'Han Ye Ri']",스위치: 세상을 바꿔라
963,Fork You Boss Season 2,jTBC,,,2018-03-27,2018-06-14,Tuesday,2018,11,55.0,The worst bosses that you probably encountered yourself have gathered here. Kwon Yeo Bin has been harassed by a verbally violent Team Head and emotionally unstable Manager. Her way of relieving stress is cooking after work! She takes vicarious joy in taking revenge against her bosses through cooking. ,,상사세끼2
964,A Poem a Day,tvN,['Han Sang Jae'],"['Baek Sun Woo', 'Myung Soo Hyun', 'Choi Bo Rim']",2018-03-26,2018-05-15,"Monday, Tuesday",2018,16,244.0,"The story of lives of people who work at the hospital like physical therapists, rehabilitation therapists, radiologists, nurses, medical trainees and more.Ye Jae Wook works as a physical therapist and also teaches in the same field. He begins to work as a team leader at a hospital. Woo Bo Young has been working as a physical therapist for 3 years. She wanted to become a poet, but due to her poor family background, she studied to become a physical therapist. Shin Min Ho is a trainee, but he isn’t interested in physical therapy. His grades weren’t good enough for medical school and his parents, who are both doctors, made him study physical therapy.(Source: KoreanDrama.org)","['Jang Dong Yoon', 'Lee Joon Hyuk', 'Lee Yoo Bi']",시를 잊은 그대에게
965,Rich Family's Son,MBC,"['Choi Chang Wook', 'Shim So Yeon']",['Kim Jung Soo'],2018-03-25,2018-10-07,Sunday,2018,100,18.0,"Lee Gwang Jae is a rich boy that inherits a huge amount of debt and struggles to pay it back to save his father’s reputation. By his side is Kim Young Ha, a dauntless girl who fully supports him. This is a TV series that shows that this world is worth living in as long as you have courage and true love, via an immature rich kid and an innocent girl that struggle to make money, starting from the bottom.(Source: MBC)","['Kim Ji Hoon', 'Hong Soo Hyun', 'Lee Kyu Han', 'Kim Joo Hyun']",부잣집 아들
966,Luv Pub,Naver TV Cast vLive,,,2018-03-22,2018-04-21,"Thursday, Saturday",2018,10,60.0,"After airing the pilot series (2 episodes) in 2017, Luv Pub is back ! When you are in your 20's, where can you first learn about the real world ? Not in an office but at your part-time job! The webdrama deals with lives, relationships and dreams of part-timers working in 'Luv Pub'. ","['Kim Bo Ra', 'Han Se Jin', 'Hong Bi Ra', 'Lee Seung Hyub', 'Cha Bo Sung', 'Park In Hoo']",연애포차
967,Miss Independent Ji Eun,,,,2018-03-21,2018-05-09,Wednesday,2018,8,75.0,"Ji Eun is a girl who enters society for the first time, getting her first job, at 24 she must make important decisions about emotions in her career and her life.(Source: Track.tv) ","['Park Gyu Young', 'Jung Eui Jae']",세상 잘 사는 지은씨
968,Let's Hold Hands Tightly and Watch The Sunset,MBC,"['Kim Sung Yong', 'Jung Ji In']",['Jung Ha Yeon'],2018-03-21,2018-05-10,"Wednesday, Thursday",2018,32,66.0,"Hyun Joo had a hard life after losing her mother to a brain tumor at a young age. It was her husband Kim Do Yeong, who saved her. However, she finds out that she will also die soon like her late mother. The fear of leaving her family in the same pain and agony she went through as a child is bigger than the fear of dying. This leads her to tell her husband, “I’ve fallen in love with someone else”, as she hides her pain. During the last moments of her life, she goes off to find true love in.(Source: MBC)","['Han Hye Jin', 'Yoo In Young', 'Kim Tae Hoon', 'Yoon Sang Hyun']",손 꼭 잡고 지는 석양을 바라보자
969,My Mister,tvN,"['Kim Won Suk', 'Kim Sang Woo']",['Park Hae Young'],2018-03-21,2018-05-17,"Wednesday, Thursday",2018,16,289.0,"Park Dong Hoon is a middle-aged engineer who is married to attorney Kang Yoon Hee. However, his life is not that happy as he has two unemployed brothers, Sang Hoon and Gi Hoon, who rely on him. Moreover, his wife is secretly having an affair with CEO Do Joon Yeong, his current boss and college junior.Receiving an unexpected bribe one day, Dong Hoon notices that his co-worker Lee Ji An witnessed the incident. Ji An is a young part-time worker at Dong Hoon's company who is drowning in debt and left alone to take care of her ill grandmother. Dong Hoon then gets entangled in his brothers' struggle to get back on their feet and the company's internal rivalry between the company's CEO and the people opposing him. All the while, unaware that CEO Joon Yeong wants to get rid of him and that Ji An is working for him.(Source: MyDramaList)","['Lee Sun Kyun', 'IU']",나의 아저씨
970,Marry Me Now,KBS2,['Yoon Chang Bum'],['Park Pil Joo'],2018-03-17,2018-09-09,"Saturday, Sunday",2018,50,84.0,"Park Yoo Ha studied hard in medical school and finished her internship course. She works hard to become a doctor due to her father. Her father raised 4 children by himself and her oldest sister also sacrificed for the family. Today she is married into a rich family and has a daughter. Suddenly, her father's first love, who is now a businesswoman rich enough to own a building, appears in front of him.Meanwhile, Jung Eun Tae works as a doctor. He volunteered for performing medical service abroad, but he comes back to Korea. Jung Eun Tae is not interested in marriage, because his father placed priority on his medical work over family, and Jung Eun Tae believes he is like his father.(Source: AsianWiki)","['Lee Sang Woo', 'Jang Mi Hee', 'Han Ji Hye', 'Yoo Dong Geun']",같이 살래요
971,Number Woman Gye Sook Ja,Oksusu,,,2018-03-15,2018-05-17,Thursday,2018,10,150.0,"Gye Sook Ja is a recruiting team leader of an enormous game company. She is gifted with extraordinary memories and computation abilities, but she tries to quantify everything in the world and is regarded as “cold-blooded” among the people around her.Lee Hae Joon is a successful lawyer working with international children’s rights. He tries to help Gye Sook Ja overcome the pain and trauma of her past.","['Ahn Woo Yeon', 'Jeon Hye Bin']",숫자녀 계숙자
972,To You Who Begins to Love,,,,2018-03-13,2018-03-30,"Monday, Friday",2018,5,120.0,"A film about money versus love. Young people say they need money, not dreams. But the dreams that they ignore very much include love. (Source: HanCinema) ","['Jin Hyuk', 'Kim Yoo Han']",사랑을 시작하는 그대에게
973,Tempted,MBC,"['Kang In', 'Lee Dong Hyun']",['Kim Bo Yeon'],2018-03-12,2018-05-01,"Monday, Tuesday",2018,32,66.0,"Rich and privileged twenty-somethings uncover their true motives and reveal their depravity while playing a dark and dangerous game.Set on revenge, popular player Kwon Shi Hyun makes a bet with friends he can seduce Eun Tae Hee, a naive girl who believes those swayed by love are foolish. Time spent together leads Tae Hee to reassess her view of love. As Shi Hyun's secret deepens, so do his feelings for his intended victim. Can scandal and heartache be far off? (Source: Wikipedia)~~ Adapted loosely on the novel ""Les Liaisons Dangereuses"" by Pierre Choderlos-de-Laclos.~~ Two versions available: 32 episodes (TV) || 16 episodes (online)","['Woo Do Hwan', 'Kim Min Jae', 'Mun Ka Young', 'Joy']",위대한 유혹자
974,Live,Netflix tvN,"['Kim Kyu Tae', 'Myung Hyun Woo']",['Noh Hee Kyung'],2018-03-10,2018-05-06,"Saturday, Sunday",2018,18,250.0,"The drama revolves around the incidents that occur in the police force and the joy, sorrow, and pain that police officers experience as they try to protect justice.Yeom Sang Soo, is determined to live in the mainstream of society by becoming a public official. However, he becomes an icon of misfortune with every case that he handles and runs into conflict with a superior. Han Jung Oh is Yeom Sang Soo’s co-worker and a female officer that works to fight male chauvinism. The two characters with high fighting spirit join efforts to solve incidents.","['Lee Kwang Soo', 'Bae Jong Ok', 'Bae Sung Woo', 'Jung Yu Mi']",라이브
975,Shall We Link,,,,2018-03-07,2018-03-17,,2018,6,40.0,A Vietnamese exchange student in Korea gets the ultimate immersion experience when she finds herself caught in a love triangle between two local men.(Source: AsianCrush)~~ Co-production with Vietnam. ,['Yeon Seung Ho'],쉘위링크
976,That Man Oh Soo,OCN,['Nam Ki Hoon'],['Jung Yoo Sun'],2018-03-05,2018-04-24,"Monday, Tuesday",2018,16,188.0,"Oh Soo is an IT company technician who belongs to a family which takes care of a magical tree. Reluctantly he takes care of his family cafe as well  as he is the future guardian of the tree. Oh Soo can detect people's unseen emotions and uses his magical tree's pollen to make people fall in love. However, he himself has a lonely heart and has no love life.All that is about to change, as the cupid succumbs to the power of love when he meets Seo Yoo Ri, a policewoman who is dumped by her boyfriend.(Source: IMDb)","['Kim So Eun', 'Lee  Jong Hyun']",그남자 오수
977,My Husband Oh Jak Doo,MBC,['Baek Ho Min'],['Yoo Yoon Kyung'],2018-03-03,2018-05-19,Saturday,2018,24,175.0,"Han Seung Joo has chosen to stay single. She cannot afford to get married, nor is she confident that she wants to. However, certain events transpire which cause her to fear being alone, and she finds herself needing the safety and status that only the perception of a marriage can bring. Seung Joo decides to hire a man to be a stand-in husband, and the man she chooses is Oh Jak Doo. Through meeting Oh Jak Doo, will Han Seung Joo find true love and happiness?","['Han Sun Hwa', 'Jung Sang Hoon', 'Uee', 'Kim Kang Woo']",데릴남편 오작두
978,Nice Witch,SBS,,['Yoon Young Mi'],2018-03-03,2018-05-05,Saturday,2018,40,52.0,"A housewife too nice for her own good is married to an unemployed husband. She switches places with her selfish, opinionated twin sister, who works as a flight attendant. Although they are identical twins, they have polar opposite personalities. Aboard the plane, she meets the pilot, an abstinent bachelor, and their journey sets off.(Source: SBS International) ","['Ryu Soo Young', 'Ahn Woo Yeon', 'Bae Soo Bin', 'Lee Da Hae']",착한마녀전
979,Children of a Lesser God,OCN,['Kang Shin Hyo'],['Han Woo Ri'],2018-03-03,2018-04-22,"Saturday, Sunday",2018,16,251.0,"Chun Jae In is an elite detective with a genius IQ, who guided by only facts, logic, and numbers. Meanwhile, Kim Dan is a rookie detective who has the ability to see people's deaths in certain cases, sometimes before and sometimes after the actual death takes place. They work together to uncover a conspiracy involving a powerful organization.(Source: KoreanDrama.org) ","['Lee Elijah', 'Kim Ok Bin', 'Kang Ji Hwan', 'Shim Hee Sub']",작은 신의 아이들
