Unnamed: 0,drama_name,org_net,director,screenwriter,start_dt,end_dt,aired_on,year,tot_eps,time_per_ep,synopsis,actor_list,kor_title
1097,Circle,tvN,"['Min Jin Gi', 'Jung Hyun Nam']","['Kim Jin Hee', 'Yoo Hye Mi', 'Ryu Moon Sang', 'Park Eun Mi']",2017-05-22,2017-06-27,"Monday, Tuesday",2017,12,325.0,"Taking place in both the present year 2017 and in the year 2037, when people believe that their future depends on humans controlling and regulating their emotions, this drama is a sci-fi mystery. When alien visitors arrive on Earth, humans learn new skills from them and take advantage of them; what ensues is a story of alliance, resistance, and love. Each episode will contain two shorter stories, the first part set in 2017 and called “Beta Project,” with the second set in 2037 and called “Grand New World.”","['Gong Seung Yeon', 'Yeo Jin Goo', 'Kim Kang Woo', 'Lee Gi Kwang']",써클: 이어진 두 세계
1098,Fight for My Way,KBS2,"['Lee Na Jung', 'Kim Dong Hwi']",['Im Sang Choon'],2017-05-22,2017-07-11,"Monday, Tuesday",2017,16,225.0,"Can you still go after your dreams without the right background? Ko Dong Man has always dreamed of becoming famous as a taekwondo athlete but now works as a contract employee in a mundane job. His bickering longtime friend, Choi Ae Ra, aspires to become a television anchor but works instead at the information desk of a department store.Their friends, Kim Joo Man and Baek Seol Hee have been dating for six years but face a new threat to their relationship.Can the four friends achieve their individual dreams despite having “third-rate” qualifications?(Source: Viki)","['Song  Ha Yoon', 'Kim Ji Won', 'Park Seo Joon', 'Ahn Jae Hong']",쌈 마이웨이
1099,The Guardians,MBC,"['Song Hyung Suk', 'Park Seung Woo']",['Kim Soo Eun'],2017-05-22,2017-07-11,"Monday, Tuesday",2017,32,66.0,"The plot centers on a group of people who find their ordinary lives thrown into chaos due to a family tragedy. They monitor criminals 24 hours a day and rescue potential victims before the crime is committed. They also embarrass corrupt state prosecutors and make sure that criminals are punished for their crimes. This TV show illustrates the current society where the simple rule of going to jail if you break the law no longer applies to those in power. Illustrating the tragic lives of the Watchmen group who channel their anger and grief into fighting for justice, “The Guardians” will have stylistic action scenes and a thrilling plot.(Source: MBC America)","['Lee Si Young', 'Kim Young Kwang', 'Kim Seul Gi', 'Kim Tae Hoon', 'Key']",파수꾼
1100,Return of Fortunate Bok,MBC,['Kwon Sung Chang'],['Ma Joo Hee'],2017-05-15,2017-11-24,"Monday, Tuesday, Wednesday, Thursday, Friday",2017,122,17.0,"There is one parent who stands out as an exception in the posh Gangnam neighborhood and her name is Bok Dang Ji. She moved to Gangnam and lives paycheck to paycheck and believes that she is blessed like Cinderella because the man she married was someone she had a crush on. Then she meets a prosecutor who has a privileged life and a lot in common with her. He was born poor but reached the wealthy elite class through sheer determination. His name is Han Jung Wook. But one day, they both find their lives spiraling downward. This show revolves around Bok Dan Ji, a Gangnam mom, and Han Jung Wook, who is rudely knocked off his perch as a member of the wealthy elite, whereupon they gradually develop a relationship and find true love.(Source: MBC America)","['Song Sun Mi', 'Kang Sung Yun', 'Go Se Won', 'Lee Pil Mo']",돌아온 복단지
1101,"Bad Thief, Good Thief",MBC,"['Jang Joon Ho', 'Oh Kyung Hoon']","['Son Young Mok', 'Cha Yi Young']",2017-05-13,2017-11-05,"Saturday, Sunday",2017,50,90.0,"In this story, there are thieves who come from different backgrounds and situations. They were not born as thieves though. For the most part, they lived by the rules even while growing up poor and worked hard to better their lives. They are actually generous people. But the cruel realities of society have pushed them to the edge. And to ensure that their past problems do not hamper their own children, they fight to exact revenge from those in power, search for their long-lost family members and commit one last heist to mete out justice. This TV show will entertain viewers with a story revolving around thieves from the low rungs of society who burglarize the home of powerful men in order to unmask them. They do this to put an end to those who stand above the law and get away with thievery scot-free.(Source: MBC America)","['Kim Ji Hoon', 'Seo Hyun', 'Ji Hyun Woo', 'Im Ju Eun']","도둑놈, 도둑님"
1102,Suspicious Partner,SBS,['Park Seon Ho'],['Kwon Ki Young'],2017-05-10,2017-07-13,"Wednesday, Thursday",2017,40,45.0,"Noh Ji Wook is a brainiac prosecutor and Eun Bong Hee is a rookie justice department intern, who always seems to find herself in the most unfortunate and embarrassing situations. Bong Hee is falsely accused of murdering her ex-boyfriend, and Ji Wook gets demoted because he risks his career and reputation to save Bong Hee. Things get complicated as their careers, and love lives get entangled, but one thing brings them together- catching the real culprit responsible for a series of murders before they run out of time and get themselves killed. Ji Eun Hyuk used to be a good friend of Ji Wook, and their friendship used to be the strongest ever. During Eun Hyuk's troubled childhood, Ji Wook used to feel like his only family.(Source: Viki)","['Nam Ji Hyun', 'Ji Chang Wook', 'Choi  Tae Joon', 'Kwon Na Ra']",수상한 파트너
1103,The Emperor: Owner of the Mask,MBC,"['Park Won Gook', 'Noh Do Cheol']","['Park Hye Jin', 'Jung Hae Ri']",2017-05-10,2017-07-13,"Wednesday, Thursday",2017,40,45.0,"The story of a crown prince named Lee Sun who fights the Pyeonsuhwe society that holds absolute power over the kingdom and also controls the water supply by privatizing it. The drama involves romance, action and court politics as the Crown prince, Lee Sun fights heroically on behalf of the people and Han Ga Eun finds herself falling in love with him instead of avenging the execution of her father at his hands. In “The Emperor: Owner of the Mask,” there is palace intrigue revolving around the true power behind the throne, and a plot twist when the prince switches identities with a commoner. But the overall theme of the show is love, which underlies the romance between a prince and his girl as well as the compassion for the country and people.(Source: MBC)~~ Adapted from the novel ""The Prince and the Pauper"" by Mark Twain.","['Kim Myung Soo', 'Heo Joon Ho', 'Yoo Seung Ho', 'Yoon So Hee', 'Kim So Hyun', 'Park Chul Min']",군주 - 가면의 주인
1104,"Bamboo: 9pm, Please Tell My Story",,,,2017-04-30,2018-03-19,,2017,10,36.0,,['Chu Jung Hun'],"밤부: 밤 9시, 내 이야기를 부탁해"
1105,Everyday Loves,,,,2017-04-28,2017-05-07,,2017,10,114.0,"Jeong-jin gets dumped by her boyfriend and resigns from the company at which they used to work together. Meanwhile, Hyeon-seong starts working part-time in the neighborhood where he used to spend time with his late girlfriend. The two of them keep running into each other at a convenience store he works at, and he eventually begins to care about her. One day, she goes out to a park in order to practice cycling as a means to overcome her sorrow. She happens to meet Hyeon-seong there, and he decides to help her out. One was dumped by someone she loved while the other lost someone he loved. Will they be able to fall in love again?(Source: HanCinema)","['Im Do Yoon', 'Jung In Tae']",일상다반애
1106,The [email protected],SBS Plus,,['Won Young Shil'],2017-04-28,2017-10-06,Friday,2017,24,112.0,"THE [emailprotected], set in the world of Korean entertainment production, stars Korean idols of course, as well as other Japanese and Thai hopefuls. Like the original game, the drama follows a group of young women as they embark on a career in the entertainment industry, and depicts their sweat and tears, their hopes and dreams.(Source: Anime News Network) ","['Sung Hoon', 'Kim So Ri', 'Heo Young Joo', 'Lee Ye Eun', 'Lee Su Ji', 'Teramoto Yukika']",陈情令特別剪辑版
1107,Office Watch,Naver TV Cast vLive,['Han Soo Ji'],,2017-04-26,2017-05-14,,2017,8,38.0,,"['Baek Soo Hee', 'Kang Hoon', 'Seo Dong Oh', 'Jin So Yeon', 'Cho So Bin']",오피스워치
1108,Teacher Oh Soon Nam,MBC,"['Kim Yong Min', 'Choi Eun Gyung']",['Choi Yeon Geol'],2017-04-24,2017-10-20,"Monday, Tuesday, Wednesday, Thursday, Friday",2017,129,19.0,"Oh Soon Nam is a teacher at a traditional Korean school called Jeokhyeonjae, where she nurtures students’ aspirations like a friend. But one day, Soon Nam’s life crumbled down with the sudden loss of Jeokhyeonjae and her daughter Joon Yeong. Soon Nam embarks on an investigation to punish the people behind her daughter’s death and finds that she must choose between revenge and the values she has lived by all her life. This TV show revolves around a female teacher at a traditional Korean school who is also married to the sole descendant of a head family clan that comes with heavy responsibilities. Then tragedy strikes her. However, in memory of her daughter, she transforms into a person that people admire for her strength and perseverance in the face of adversity.(Source: MBC)","['Han Soo Yeon', 'Jang Seung Jo', 'Park Shi Eun', 'Gu Bon Seung']",훈장 오순남
1109,Unknown Woman,KBS2,['Kim Myung Wook'],['Moon Eun Ah'],2017-04-24,2017-09-15,"Monday, Tuesday, Wednesday, Thursday, Friday",2017,102,21.0,"A story of maternal love. There are two mothers who have a strong bond with their child. Hong Jiwon holds hands with the devil to save her son. She gives away her body and soul to him, her life and her money. And, because of her great affection towards her child, she finds herself in conflict with Son Yeori who is also a mother. Under the name of a mother, the two women know how to show mother's instinctive love.(Source: KBS World)","['Park  Yoon Jae', 'Bae Jong Ok', 'Choi Yoon So', 'Oh Ji Eun', 'Seo Ji Suk']",이름 없는 여자
1110,Man to Man,jTBC,"['Kim Sang Ho', 'Lee Chang Min']",['Kim Won Seok'],2017-04-21,2017-06-10,"Friday, Saturday",2017,16,244.0,"Kim Sul Woo is a mysterious National Intelligence Service (NIS) agent whose identity is known only by a few superiors at the top of the agency. As a highly skilled and suave agent, he can accomplish any and every mission he is assigned. When a large conglomerate, Songsan Group, is identified as a threat to the country, Sul Woo needs to go undercover again. One day, he is ordered to infiltrate a private party held by Chairman Victor, a Russian oil tycoon, and extract the legendary wood carvings hidden in the compound. However, his best cover is to get himself attached to world star Yeo Woon Guang as his elite bodyguard, and so begins a whole new unexpected mission for Sul Woo. Woon Guang was a nameless stuntman who became a top star through unexpected good fortune after starring in a Hollywood hero series called, ""Dark Death."" He is in his forties and now specializes in acting as a villain. The often childlike Woon Guang is constantly involved in some scandal, and despite his occasional innocence, the world star is conceited and brash. He bullies Sul Woo, who panders to his every whim. Meanwhile, Sul Woo is preparing for his secret mission. Unfortunately, he also has to deal with Cha Do Ha, Woon Guang's manager, who used to be the head of his fan club and is enamored with the celebrity. She is wary of Sul Woo and anxious that Woon Guang may be interested in him, so she constantly gets in Sul Woo's way. While the secret mission must be completed, the seemingly perfect bodyguard and the world star's fan manager continue to collide, and their relationship may be something Sul Woo could not have expected.(Source: JTBC)","['Park Sung Woong', 'Chae Jung An', 'Park Hae Jin', 'Kim Min Jung', 'Jung Man Shik', 'Yeon Jung Hoon']",맨투맨
1111,My Secret Romance,OCN,['Kang Cheol Woo'],,2017-04-17,2017-05-30,"Monday, Tuesday",2017,13,277.0,"Cha Jin Wook is a son from a wealthy family who runs a large company. He usually only pursues short-term love, but when he meets Lee Yoo Mi, who has never had a boyfriend before, he changes. In a dating world full of busy people who tend to flirt and chase “some” relationships rather than having meaningful connections that allow them to show their true feelings, this couple has an one-night stand. They meet again three years later, whereupon they kick off a shaky push-pull romance that’ll keep them on their toes as they fall in love.(Source: Amazon.com.au)~~ Two versions available: 13 episodes (TV) || 14 episodes (DVD ; online)","['Kim Jae Young', 'Sung Hoon', 'Song Ji Eun', 'Jung Da Sol']",애타는 로맨스
1112,Band of Sisters,SBS,['Choi Young Hoon'],['Kim Soon Ok'],2017-04-15,2017-10-14,Saturday,2017,68,57.0,"Kang Ha Ri, with her bright personality, works part-time at a stationery store and a nail shop. Min Deul Re was a popular actress, but she isn't so popular these days. Kim Eun Hyang worked as a secretary prior to the birth of her daughter, but she now focuses on raising her daughter.These three women lose their most loved ones around the same time. Even though they are not related, they rely on each other to get through the tough times.(Source: AsianWiki)","['Oh Yoon Ah', 'Kim Da Som', 'Jang Seo Hee', 'Lee Ji Hoon', 'Kim Joo Hyun', 'Jo Yoon Woo']",언니는 살아있다
1113,Chicago Typewriter,tvN,['Kim Chul Gyu'],['Jin Soo Wan'],2017-04-07,2017-06-03,"Friday, Saturday",2017,16,262.0,"This drama follows the lives of two men and a woman through two eras: one during the 1930s Japanese occupation of Korea and the other in the 21st century. The three main characters are:(1) Han Se Joo was a writer in his past life and a bestselling author in the present. But Se Joo is depressed with writer’s block so he can't write his next book.(2) Yu Jin Oh owned a bar in his previous life. In 2017, he is a talented ghostwriter who can bail Se Joo out of his predicament, but the mysterious man has a condition for his services. Se Joo may not be able to meet it.(3) Jeon Seol was a sniper. Now she has extremely varied expertise. She is a former Olympian hopeful, a veterinarian, and a book lover who runs her own delivery service. She oscillates between extreme fandom and anti-fandom of Se Joo.The intricately woven story of these three characters unfolds to reveal strange mirroring connections between the time periods as well as possibilities for past lives to be redeemed or improved in the modern world. This story depicts Korea and the friendship between the three beautifully through different times.","['Go Kyung Pyo', 'Kwak Shi Yang', 'Yoo Ah In', 'Im Soo Jung']",시카고 타자기
1114,Queen of Mystery,KBS2,"['Kim Jin Woo', 'Yoo Young Eun']",['Lee Sung Min'],2017-04-05,2017-05-25,"Wednesday, Thursday",2017,16,225.0,"Yoo Seol Ok has always wanted to become a police officer for her entire life. One day, she gets to know a passionate detective. And, he gives her an opportunity to make her dream come true. They work on mysterious cases together.(Source: KBS World) ","['Kwon Sang Woo', 'Choi Kang Hee']",추리의 여왕
1115,The Ordinary Life of Ms. 'O'! Season 3,,,,2017-04-04,2017-04-27,,2017,8,22.0,,['Lee Chae Eun'],오구실 시즌3
1116,Power Rangers Dino Force Brave,,,['Shimoyama Kento'],2017-04-01,2017-05-10,,2017,12,75.0,"Power Rangers Dino Force Brave (파워레인저 다이노포스 브레이브 Pawoleinjeo Dainoposeu Beureibeu) is a South Korean-made sequel to the 2013 Super Sentai series Zyuden Sentai Kyoryuger, known as Power Rangers Dino Force in its Korean dub. It will in turn be redubbed and aired in Japan as Zyuden Sentai Kyoryuger Brave. It will air twelve 15-minute episodes in 2017, created and produced by Daewon Media, who holds the licenses and production of the Super Sentai/Power Rangers franchise in South Korea, who also co-operated with Toei Company.","['Lee Yoo Jin', 'Lee Se Young', 'Kim Se Yong', 'Hong Sung Ho', 'Oh Se Hyun', 'In Jun']",파워레인저 다이노포스 브레이브
1117,Please Find Her,KBS2,,,2017-03-31,2017-06-30,Tuesday,2017,14,43.0,"Can you find someone whom you saw once in a city with a population of 10 million people? A young Dutch man, Jan, flies 8000 km from the Netherlands to Seoul in search of the girl he fell in love with at first sight. He wanders into Itaewon, a neighborhood known for its large population of foreigners and diversity, and meets unique Koreans, such as Kim Jung Nam, the legendary owner of restaurants in Itaewon, an oddball named Man Doo, and his beautiful stewardess sister, Ha Yeong, who go out of their way to help Jan find his love.","['Kim Ji Hoon', 'Hyung Won', 'Lee Hyun Jae']",그녀를 찾아줘
1118,Girl’s War,Naver TV Cast Viki,,,"Mar 27, 2017","Mar 27, 2017",,2017,14,43.0,"How much can your past stand in the way of your future?Jina has always dreamed of becoming a singer in a girl group. But her family’s tough financial situation forced her to give up that dream and instead go to work to support herself. But years later when she is given an opportunity to participate in “Finding New Angel,” a girl group survival competition, Jina is determined to do whatever it takes to win the competition. But who can be exposing the secrets of her past through an app called T-Scope that could derail her chances of winning?(Source: Viki)",['Ryu Hwa Young'],소녀들의 전쟁
1119,Whisper,SBS,['Lee Myung Woo'],['Park Kyung Soo'],2017-03-27,2017-05-23,"Monday, Tuesday",2017,17,212.0,"Shin Young Joo is a female detective, a section chief with charisma, although she spends most of her time with petty criminals. She has to pay the debt of her family and often speaks harshly, but inside she has a golden heart. Lee Dong Joon is a righteous elite judge, brilliant in mind, but with a warm heart and he always has a friendly ear for those who are weak. Both work together to solve a case of corruption, involving the greatest law firm of the nation, Taebak, which turns out to be one of the biggest scandals ever.","['Lee Sang Yoon', 'Lee Bo Young', 'Kwon Yool', 'Park Se Young']",귓속말
1120,Tunnel,OCN,"['Nam Ki Hoon', 'Shin Yong Hwi']",['Lee Eun Mi'],2017-03-25,2017-05-21,"Saturday, Sunday",2017,16,240.0,"In 1986, Park Gwang Ho works as an excellent and enthusiastic detective. His life changes when he’s pursuing leads in a serial homicide case and then passes through a time portal, which transports him to present day Seoul.  He meets a new partner Kim Sun Jae, an elite detective who happens to be a bit eccentric, but is one highly skilled investigator. The detective duo will also find help in psychology professor, Shin Jae Yi.(Source: MyDramaList)","['Choi Jin Hyuk', 'Yoon Hyun Min', 'Lee Yoo Young']",터널
1122,The Liar and His Lover,tvN,['Kim Jin Min'],,2017-03-20,2017-05-09,"Monday, Tuesday",2017,16,255.0,"A love story about a depressed genius music composer Kang Han Gyeol who meets the high school student Yoon So Rim when he’s living under a hidden identity. With her courageous honesty and beautiful singing, So Rim draws Han Gyeol back to her again and again. They meet love obstacles along the way as So Rim finds out that Han Gyeol was actually Crude Play's producer K.(Source: Wikipedia)~~ Adapted from the manga ""Kanojo wa Uso o Aishisugiteru"" (カノジョは嘘を愛しすぎてる) by Aoki Kotomi (青木 琴美).","['Lee Jung Jin', 'Joy', 'Hong Seo Young', 'Lee Seo Won', 'Lee Hyun Woo']",그녀는 거짓말을 너무 사랑해
1123,Radiant Office,MBC,"['Park Sang Hoon', 'Jung Ji In']",,2017-03-15,2017-05-04,"Wednesday, Thursday",2017,16,225.0,"After failing several job interviews, Ho Won coincidentally hears that she has six months to live. And when everything seems hopeless, she finally lands on a job. She decides to make the most out of her life and undergoes a transformation into a sassy lady. This show provides vicarious enjoyment to young people who face harsh reality with diminished opportunities. In the show’s workplace, there is a culture clash between the young, brash workers who express their opinions and older workers who are anxious about the next wave of layoffs. At the same time, the show presents open communication and understanding as a means of overcoming these differences.(Source: MBC)","['Kim Dong Wook', 'Lee Dong Hwi', 'Go Ah Sung', 'Ha Seok Jin', 'Lee Ho Won']",자체발광 오피스
1124,Our Love Story,,,,2017-03-13,2017-06-16,,2017,8,30.0,It is a story about two friends who fall in love but decides to be friends ,"['Yang Byeong Yeol', 'Kim Hyun Ji']",우리가 하는 연애
1125,Love Playlist,Naver TV Cast vLive,,['Lee Seul'],2017-03-09,2017-04-01,"Thursday, Saturday",2017,8,38.0,A story about the ups and downs of a normal life of five college students. ,"['Lee Yoo Jin', 'Park Jung Woo', 'Choi Hui Seung', 'Im Hwi Jin', 'Jung Shin Hye', 'Kim Hyung Suk']",연애플레이리스트 시즌1
1126,You're Too Much,MBC,['Baek Ho Min'],['Ha Chung Ok'],2017-03-04,2017-08-27,"Saturday, Sunday",2017,50,80.0,"This TV show revolves around a Yoo Jina impersonator who calls herself “Yoo Gina.” The real Yoo Jina was a pop diva who lived life to the fullest and one day, she becomes involved with her impersonator called “Yoo Gina” and their two lives become intertwined. Yoo Jina lives a glamorous life but she also harbors a personal tragedy that pains her deeply. Then there is “Yoo Gina” who works as an impersonator to eke out a living but wants to become a real singer herself. When these two people find each other, will their relationship be a good karmic connection or a poisonous one? Will “Yoo Gina” find the career that she hopes to have?(Source: MBC America)","['Uhm Jung Hwa', 'Jang Hee Jin', 'Kang Tae Oh', 'Gu Hye Seon', 'Jung Gyu Woon']",당신은 너무합니다
1127,My Father Is Strange,KBS2,['Lee Jae Sang'],['Lee Jung Sun'],2017-03-04,2017-08-27,"Saturday, Sunday",2017,52,76.0,"This drama is about a family that lives on the outskirts of Seoul. Byun Han Soo is the father and His wife, Na Yeong Shil is a dedicated, responsible mother to his three daughters and one son including Hye Yeong, Mi Yeong, Ra Yeong, and Joon Young. Suddenly one day, Ahn Joong Hee shows up at the household and declares that he is the son of the family. Joong Hee is an actor who used to be a member of an idol group. He begins to live with them.(Source: Koreandrama)","['Ryu Soo Young', 'Kim Hae Sook', 'Lee Yoo Ri', 'Jung So Min', 'Lee Joon', 'Kim Yeong Cheol']",아버지가 이상해
1128,Swan,,,,"Mar  1, 2017","Mar  1, 2017",,2017,18,67.0,"A web drama about a genius plastic surgeon and his ex-wife who run a beauty clinic. ""Swan"" is a Korea-China co-production. ","['Song Won Seok', 'Nam Gyu Ri', 'Jim Yu']",스완
1129,Temperature: First,,,,2017-02-27,2017-03-23,"Monday, Thursday",2017,6,50.0,,,온도:처음
1130,TV Novel: A Sea of Her Own,KBS2,['Han Chul Kyung'],"['Lee Jung Dae', 'Kim Mi Jung']",2017-02-27,2017-08-12,"Monday, Tuesday, Wednesday, Thursday, Friday",2017,120,18.0,"Set in the 1960s and 1970s, Yoon Soo In is consistently a top-ranked student in school, but due to her family's struggling financial circumstances, she begins to work at a factory instead of going to college. She nevertheless pursues her dreams. ","['Oh Seung Ah', 'Kim Joo Young', 'Choi Sung Jae', 'Cho Hye Jin']",TV소설 그 여자의 바다
1131,Trace of the Hand,Naver TV Cast Viki,,['Kim Mi Jung'],"Feb 27, 2017","Feb 27, 2017","Monday, Tuesday",2017,17,28.0,"Is there an app to help you get the woman you love? Kim Hong Sik is a shy young man who returns to college after serving his mandatory military service. He discovers an app called T-Scope that helps him to see other people’s secret messages. Can he use it to help him capture the heart of the “Queen of the Engineering College”, whom he has secretly loved for years? ","['Shin Jae Ha', 'Ryu Hwa Young']",손의 흔적
1132,Ms. Perfect,KBS2,"['Hong Seok Goo', 'Kim Jung Min']",['Yoon Kyung Ah'],2017-02-27,2017-05-02,"Monday, Tuesday",2017,20,192.0,"Shim Jae Bok has always believed she lived life to the fullest. But, misfortunes never come singly. Her beloved husband ends up cheating on her. What's worse, her benefactor stabs her in the back. Things are closing in on her, but she's not the type of person who gives up. Let's find out how she comes up against the harsh reality of life!(Source: KBS World) ","['Sung Joon', 'Cho Yeo Jung', 'Yoon Sang Hyun', 'Go So Young']",완벽한 아내
1133,Strong Woman Do Bong Soon,jTBC,['Lee Hyung Min'],['Baek Mi Kyung'],2017-02-24,2017-04-15,"Friday, Saturday",2017,16,251.0,"Do Bong Soon is a petite, unemployed woman who is honest and kind. She appears little and sweet on the outside, but she is in fact very, very strong. For generations in her family, the women have been gifted Herculean strength to use for the greater good. If abused, however, their power will be taken away.Whilst standing up for herself after gang members bully her, she finds herself approached by Ahn Min Hyuk, the handsome and somewhat childish CEO of Ainsoft, a gaming company. Ahn Min Hyuk, who holds a great distrust towards the police, witnessed the whole exchange of Bong Soon's superhuman strength, and now wants to employ her as a bodyguard after being threatened by an unknown enemy. Min Hyuk falls in love with super-strong Bong Soon at first sight, but there's a catch. Bong Soon has eyes for someone else; a police officer and childhood friend, In Guk Doo, whom she has known since high school.When chaos ensues after a series of kidnappings in Do Bong Soon's hometown of Dobong-dong, Dobong-gu, Bong Soon must decide whether to use her strength and stand up to evil, or play it safe and keep her powers hidden from the world. Combined with the love triangle she faces between In Guk Doo and Ahn Min Hyuk, as well as having to keep Min Hyuk safe, Bong Soon's life is thrown into turmoil. Can she use her strength for the greater good, or will it prove in the end to be too much?(Source: AJ at MyDramaList)","['Park Hyung Sik', 'Kim Ji Soo', 'Park Bo Young']",힘쎈여자 도봉순
1134,Super Family,SBS,"['Choi Moon Seok', 'Lee Kwang Young']",['Jin Young'],2017-02-20,2017-07-03,Monday,2017,40,52.0,"This drama is about a 44-year-old man, Na Chun Il who is head of a department in a large corporation. At the same time, he must fulfil various life roles: husband, father, the eldest son, boss, subordinate. Maeng Ra Yeon is his wife, and they have a daughter Na Ik Hee.(Source: MyDramaList) ","['Park Sun Young', 'Park Hyuk Kwon', 'Kim Ji Min']",초인가족 2017
1135,Tomorrow With You,tvN,['Yoo Je Won'],['Heo Sung Hye'],2017-02-03,2017-03-25,"Friday, Saturday",2017,16,225.0,"Yoo So Joon is the successful CEO of a real estate company who has the ability to time travel when he takes the subway. Going back and forth in time, he sees his future self living a life of torment and unhappiness. To try to offset his doomed future, he decides to marry Song Ma Rin, a cheery photographer, even though he does not love her. Can Ma Rin help So Joon change his unhappy future?","['Lee Je Hoon', 'Shin Min Ah']",내일 그대와
1136,Rebel: Thief Who Stole the People,MBC,['Kim Jin Man'],['Hwang Jin Young'],2017-01-30,2017-05-16,"Monday, Tuesday",2017,30,120.0,"“The culprit who is posing as a royal official is not stealing wealth. He is stealing the hearts and minds of your people, Your Majesty.” There was a divisive figure in the Joseon Dynasty who was a hero to the people but an enemy to the establishment. His name was Hong Gil Dong. King Yeonsangun had royal lineage but was reviled by his people while Hong Gil Dong was born as a slave but succeeded in winning over the hearts of the commoners. The struggle between these two men demonstrate the qualities that a true leader needs. This TV series portrays the life of Hong Gil Dong who survived in a hostile and tyrannical kingdom as he waged a fight against the powerful elites.(Source: MBC)","['Chae Soo Bin', 'Kim Ji Suk', 'Yoon Kyun Sang', 'Lee Ha Nee']",역적: 백성을 훔친 도적
1137,The Universe’s Star,MBC Naver TV Cast,,,2017-01-26,2017-02-09,Thursday,2017,21,29.0,"Byul is a female Grim Reaper whose job is to guide dead souls to the afterworld. When she meets her favorite singer Woo Joo, who is expected to die soon, she decides to save him. In the process, she discovers the light in her soul and learns about the importance of relationships in a drama that transcends space and time.(Source: MyDramaList)~~ Two versions available: 21 episodes (online) || 6 episodes (TV) ","['Suho', 'Ji Woo']",우주의 별이
1138,"Saimdang, Light’s Diary",SBS,['Yoon Sang Ho'],['Park Eun Ryeong'],2017-01-26,2017-05-04,"Wednesday, Thursday",2017,28,129.0,"Seo Ji Yoon is an art history lecturer who has devoted the best years of her life to earning her Ph.D. and working under her mentor, department chairman Min Jung Hak, in the hopes of being named a full-time professor at her university.When Jung Hak entrusts Ji Yoon to write the thesis for his find-of-the-century historical painting, “An Gyeon’s Mount Geumgang,” Ji Yoon is ecstatic and finally feels like she is about to earn her professorship. But in a matter of days, her whole world comes crashing down around her.First, her husband, Jung Min Seok, suddenly becomes a fugitive when his company comes under investigation and the Russian Mafia comes after him for dirty money, forcing Ji Yoon, her son, and her mother-in-law, Kim Jung Hee, to be kicked out of their home. Then, Ji Yoon’s career comes to a crashing halt when grad student Han Sang Hyun publicly challenges the authenticity of the Mount Geumgang painting and Ji Yoon does not adequately defend Jung Hak’s reputation.An enraged Jung Hak has Ji Yoon fired and ostracized from the art history community. At the bottom of her life, Ji Yoon discovers the secret diary of Shin Saimdang (1504-1551), a Korean artist, writer, calligraphist, and poet who was the mother of Yi I, one of the two most prominent Korean Confucian scholars during the Joseon Dynasty. The diary sheds new light on the life of Saimdang, her relationship with painter Lee Gyeom, and the Mount Geumgang painting.  With the help of Sang Hyun and her best friend, Go Hye Jung, an antiquities researcher, can Ji Yoon get her life and career back?(Source: Viki)","['Song Seung Heon', 'Oh Yoon Ah', 'Yoon Da Hoon', 'Lee Young Ae']","사임당, 빛의 일기"
1139,Good Manager,KBS2,"['Lee Jae Hoon', 'Choi Yoon Seok']",['Park Jae Bum'],2017-01-25,2017-03-30,"Wednesday, Thursday",2017,20,180.0,"Can corporate politics turn a bad person into a good person? Kim Sung Ryong is a skilled accountant who works for gangsters. He makes his way into a company called TQ Group as a middle manager in the accounting department with the intention of embezzling money from the company. As he contends with hot-shot accountant Yoon Ha Kyung, financial prodigy Seo Yul and peppy intern Hong Ga Eun, Sung Ryong finds himself embroiled in office politics and notices other shenanigans by those in power that threaten to bring down the company. Sung Ryong slowly comes to realize that he’d rather fight against corporate corruption and fight for employees’ rights than complete the mission he originally came to do. Can he succeed at his new objective against all odds?(Source: KoreanDrama.org)","['Lee Jun Ho', 'Namkoong Min', 'Jung Hye Sung', 'Nam Sang Mi']",김과장
1140,Defendant,SBS,"['Jo Young Kwang', 'Jung Dong Yoon']","['Choi Soo Jin', 'Choi Chang Hwan']",2017-01-23,2017-03-21,"Monday, Tuesday",2017,18,233.0,"Park Jung Woo is a prosecutor at Seoul Central District Prosecutors’ Office. One day, he wakes up and finds himself a convict on death row. Suffering from temporary amnesia, Jung Woo has no idea what transpired to land him in prison. He struggles to recover his memory and clear his name before his time is up. ","['Oh Chang Seok', 'Uhm Ki Joon', 'Kwon Yu Ri', 'Ji Sung', 'Uhm Hyun Kyung']",피고인
1141,Missing 9,MBC,['Ashbun'],['Han Jung Hoon'],2017-01-18,2017-03-09,"Wednesday, Thursday",2017,16,225.0,"Ra Bong Hee, the only known survivor of a plane crash that was carrying famous entertainment industry figures from the agency she works at, was found on a beach in China 4 months after the crash. Upon returning to Korea, she is put under the spotlight and the public outcries to know what happened to their beloved artists. However, Bong Hee doesn't remember anything about the crash due to memory loss. Nevertheless, she is forced to remember and re-tell the story of the other eight passengers' disappearance to silence the public's tumult.(Source: MyDramaList)","['Jung Kyung Ho', 'Baek Jin Hee']",미씽나인
